Method,raw_train_mean,raw_train_std,raw_test_mean,raw_test_std,preprocessed_train_mean,preprocessed_train_std,preprocessed_test_mean,preprocessed_test_std,features_train_mean,features_train_std,features_test_mean,features_test_std,mfcc_train_mean,mfcc_train_std,mfcc_test_mean,mfcc_test_std
"KNeighborsClassifier(n_jobs=-2, n_neighbors=1)",1,0,0.999251302,4.60E-05,1,0,0.948862138,0.001385405,1,0,0.5,0.03046629,1,0,0.494798734,0.041693622
