k,Train_mean,Train_std,Test_mean,Test_std
2339,0.1969810793340205,0.0,0.19248851808571352,0.0
2739,0.1883971883971884,0.0,0.18399597793298367,0.0
3139,0.18295218295218296,0.0,0.1790499225480338,0.0
3539,0.177885707297472,0.0,0.17481044650379107,0.0
3939,0.17305217305217305,0.0,0.17061173465228144,0.0
