Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Channel 15,Channel 16,Event Id,Event Date,Event Duration
184.3437499998,16,4246.5385742188,4243.3334960938,4064.6154785156,4261.0258789063,4262.1796875000,4250.7690429688,4211.2822265625,4260.6411132813,4259.8715820313,4313.5898437500,4258.8461914063,4245.3847656250,4194.2309570313,4261.1538085938,4247.3076171875,4237.0512695313,,,
184.3515624998,16,4153.9741210938,4262.8203125000,4269.2309570313,4251.0258789063,4285.8974609375,4265.0000000000,4267.4360351563,4330.0000000000,4257.5639648438,4246.9228515625,4206.9228515625,4258.9741210938,4244.4873046875,4243.7177734375,4222.1796875000,4263.8461914063,,,
184.3593749998,16,4275.7690429688,4244.7436523438,4313.5898437500,4264.3588867188,4268.9741210938,4352.5639648438,4245.2563476563,4243.5898437500,4141.4101562500,4248.8461914063,4240.6411132813,4247.0512695313,4163.3334960938,4244.6152343750,4239.6152343750,4244.2309570313,,,
184.3671874998,16,4213.0771484375,4252.1796875000,4239.8715820313,4278.4614257813,4249.7436523438,4242.8203125000,4180.3847656250,4254.4873046875,4240.3847656250,4242.8203125000,4196.9228515625,4246.5385742188,4239.7436523438,4250.1284179688,4250.0000000000,4255.1284179688,,,
184.3749999998,16,4249.4873046875,4270.8974609375,4246.1538085938,4242.3076171875,4197.4360351563,4255.0000000000,4243.8461914063,4243.8461914063,4237.3076171875,4236.7949218750,4233.4614257813,4246.6665039063,4255.0000000000,4250.8974609375,4244.3588867188,4252.0512695313,,,
184.3828124998,16,4241.9228515625,4246.1538085938,4188.7177734375,4251.7949218750,4243.7177734375,4246.5385742188,4253.8461914063,4236.0258789063,4232.1796875000,4252.8203125000,4187.6923828125,4255.1284179688,4241.0258789063,4247.6923828125,4251.9228515625,4247.8203125000,,,
184.3906249998,16,4202.6923828125,4256.2822265625,4243.2050781250,4244.2309570313,4275.6411132813,4254.8715820313,4253.2050781250,4250.1284179688,4207.1796875000,4261.1538085938,4262.8203125000,4304.8715820313,4248.4614257813,4241.5385742188,4156.6665039063,4254.1025390625,,,
184.3984374998,16,4242.3076171875,4242.8203125000,4193.2050781250,4243.4614257813,4235.5126953125,4244.2309570313,4197.0512695313,4252.0512695313,4248.2050781250,4263.7177734375,4250.5126953125,4244.6152343750,4205.3847656250,4256.5385742188,4241.1538085938,4245.3847656250,,,
184.4062499998,16,4196.9228515625,4245.5126953125,4244.8715820313,4252.9487304688,4233.2050781250,4261.0258789063,4253.3334960938,4252.3076171875,4252.6923828125,4246.4101562500,4242.8203125000,4255.6411132813,4242.4360351563,4245.7690429688,4257.9487304688,4251.2822265625,,,
184.4140624998,16,4254.2309570313,4250.7690429688,4274.3588867188,4262.5639648438,4260.3847656250,4269.3588867188,4253.3334960938,4243.3334960938,4221.2822265625,4254.4873046875,4242.9487304688,4243.5898437500,4307.3076171875,4254.2309570313,4255.3847656250,4254.3588867188,,,
184.4218749998,16,4229.6152343750,4261.2822265625,4263.3334960938,4285.1284179688,4263.2050781250,4248.2050781250,4205.6411132813,4262.1796875000,4242.1796875000,4243.5898437500,4309.4873046875,4273.7177734375,4285.6411132813,4255.3847656250,4204.6152343750,4269.8715820313,,,
184.4296874998,16,4286.5385742188,4358.3334960938,4259.3588867188,4250.3847656250,4145.3847656250,4260.3847656250,4243.2050781250,4244.6152343750,4160.2563476563,4268.0771484375,4274.6152343750,4246.2822265625,4208.9741210938,4265.3847656250,4272.4360351563,4332.9487304688,,,
184.4374999998,16,4256.5385742188,4248.9741210938,4209.8715820313,4259.6152343750,4244.3588867188,4244.4873046875,4124.4873046875,4263.4614257813,4264.4873046875,4250.3847656250,4296.2822265625,4266.0258789063,4265.8974609375,4298.9741210938,4254.6152343750,4246.7949218750,,,
184.4453124998,16,4290.5126953125,4257.4360351563,4245.0000000000,4240.3847656250,4175.3847656250,4258.3334960938,4261.6665039063,4250.2563476563,4306.6665039063,4261.6665039063,4264.6152343750,4305.2563476563,4252.0512695313,4245.8974609375,4200.7690429688,4254.1025390625,,,
184.4531249998,16,4245.8974609375,4238.3334960938,4151.5385742188,4250.8974609375,4252.0512695313,4249.7436523438,4234.4873046875,4256.1538085938,4255.0000000000,4293.7177734375,4259.8715820313,4247.8203125000,4121.5385742188,4260.1284179688,4242.8203125000,4242.5639648438,,,
184.4609374998,16,4166.7949218750,4263.8461914063,4268.0771484375,4250.6411132813,4278.5898437500,4261.4101562500,4266.7949218750,4315.8974609375,4255.7690429688,4246.1538085938,4120.6411132813,4255.8974609375,4242.5639648438,4243.4614257813,4147.5639648438,4256.2822265625,,,
184.4687499998,16,4258.5898437500,4247.3076171875,4266.9228515625,4258.2050781250,4258.0771484375,4289.4873046875,4258.3334960938,4244.8715820313,4206.6665039063,4254.2309570313,4246.0258789063,4241.7949218750,4159.8715820313,4254.7436523438,4261.4101562500,4251.2822265625,,,
184.4765624998,16,4223.2050781250,4262.8203125000,4265.1284179688,4292.1796875000,4260.2563476563,4244.2309570313,4253.9741210938,4260.6411132813,4243.9741210938,4241.4101562500,4195.2563476563,4261.2822265625,4267.5639648438,4248.7177734375,4241.2822265625,4264.3588867188,,,
184.4843749998,16,4268.8461914063,4324.7436523438,4254.6152343750,4246.9228515625,4199.4873046875,4261.9228515625,4241.7949218750,4241.9228515625,4153.5898437500,4261.0258789063,4263.0771484375,4250.8974609375,4257.6923828125,4263.7177734375,4260.2563476563,4311.7949218750,,,
184.4921874998,16,4266.6665039063,4251.6665039063,4180.3847656250,4264.3588867188,4245.0000000000,4243.3334960938,4158.4614257813,4277.0512695313,4292.9487304688,4253.2050781250,4317.9487304688,4272.1796875000,4287.5639648438,4348.5898437500,4261.2822265625,4247.5639648438,,,
184.4999999998,16,4130.0000000000,4259.4873046875,4245.3847656250,4242.4360351563,4141.2822265625,4266.6665039063,4278.7177734375,4244.6152343750,4275.6411132813,4263.0771484375,4273.3334960938,4326.4101562500,4254.1025390625,4245.3847656250,4167.1796875000,4258.7177734375,,,
184.5078124998,16,4241.7949218750,4243.9741210938,4141.5385742188,4257.8203125000,4267.3076171875,4251.2822265625,4241.1538085938,4261.1538085938,4261.2822265625,4311.0258789063,4265.2563476563,4247.3076171875,4259.8715820313,4263.0771484375,4244.1025390625,4247.5639648438,,,
184.5156249998,16,4188.9741210938,4269.8715820313,4287.4360351563,4252.0512695313,4291.1538085938,4268.2050781250,4280.1284179688,4356.1538085938,4262.0512695313,4245.7690429688,4198.5898437500,4258.9741210938,4245.1284179688,4243.3334960938,4147.3076171875,4263.9741210938,,,
184.5234374998,16,4188.9741210938,4269.8715820313,4287.4360351563,4252.0512695313,4291.1538085938,4268.2050781250,4280.1284179688,4356.1538085938,4262.0512695313,4245.7690429688,4198.5898437500,4258.9741210938,4245.1284179688,4243.3334960938,4147.3076171875,4263.9741210938,,,
184.5312499998,16,4188.9741210938,4269.8715820313,4287.4360351563,4252.0512695313,4291.1538085938,4268.2050781250,4280.1284179688,4356.1538085938,4262.0512695313,4245.7690429688,4198.5898437500,4258.9741210938,4245.1284179688,4243.3334960938,4147.3076171875,4263.9741210938,,,
184.5390624998,16,4188.9741210938,4269.8715820313,4287.4360351563,4252.0512695313,4291.1538085938,4268.2050781250,4280.1284179688,4356.1538085938,4262.0512695313,4245.7690429688,4198.5898437500,4258.9741210938,4245.1284179688,4243.3334960938,4147.3076171875,4263.9741210938,,,
184.5468749998,16,4188.9741210938,4269.8715820313,4287.4360351563,4252.0512695313,4291.1538085938,4268.2050781250,4280.1284179688,4356.1538085938,4262.0512695313,4245.7690429688,4198.5898437500,4258.9741210938,4245.1284179688,4243.3334960938,4147.3076171875,4263.9741210938,,,
184.5546874998,16,4271.5385742188,4247.9487304688,4274.8715820313,4265.8974609375,4266.0258789063,4321.7949218750,4259.3588867188,4245.7690429688,4191.1538085938,4259.7436523438,4241.9228515625,4239.4873046875,4151.0258789063,4266.5385742188,4273.0771484375,4252.3076171875,,,
184.5624999998,16,4298.3334960938,4267.8203125000,4269.3588867188,4318.9741210938,4253.8461914063,4241.5385742188,4202.1796875000,4254.1025390625,4242.1796875000,4244.2309570313,4173.9741210938,4253.3334960938,4259.1025390625,4245.5126953125,4276.9228515625,4255.5126953125,,,
184.5703124998,16,4258.5898437500,4291.5385742188,4252.5639648438,4241.0258789063,4193.0771484375,4252.0512695313,4243.8461914063,4246.0258789063,4195.3847656250,4247.4360351563,4249.2309570313,4250.7690429688,4219.7436523438,4256.5385742188,4253.9741210938,4272.3076171875,,,
184.5781249998,16,4260.1284179688,4246.1538085938,4205.2563476563,4258.7177734375,4242.1796875000,4242.9487304688,4196.4101562500,4265.1284179688,4272.3076171875,4252.6923828125,4245.0000000000,4266.7949218750,4276.0258789063,4336.7949218750,4251.1538085938,4244.6152343750,,,
184.5859374998,16,4148.4614257813,4253.4614257813,4240.2563476563,4243.5898437500,4092.5642089844,4251.4101562500,4252.0512695313,4244.2309570313,4217.4360351563,4256.4101562500,4257.1796875000,4294.8715820313,4250.7690429688,4244.7436523438,4180.6411132813,4255.2563476563,,,
184.5937499998,16,4242.9487304688,4245.0000000000,4132.1796875000,4249.8715820313,4252.0512695313,4251.6665039063,4246.1538085938,4257.8203125000,4259.7436523438,4272.4360351563,4253.5898437500,4245.3847656250,4213.4614257813,4257.5639648438,4244.2309570313,4242.9487304688,,,
184.6015624998,16,4256.7949218750,4256.7949218750,4259.8715820313,4251.5385742188,4313.7177734375,4257.6923828125,4265.7690429688,4301.4101562500,4251.7949218750,4246.1538085938,4166.4101562500,4255.2563476563,4243.0771484375,4242.8203125000,4254.7436523438,4253.7177734375,,,
184.6093749998,16,4253.9741210938,4250.5126953125,4253.3334960938,4260.1284179688,4258.9741210938,4299.8715820313,4257.8203125000,4250.1284179688,4182.5639648438,4259.7436523438,4244.4873046875,4242.8203125000,4220.2563476563,4261.1538085938,4271.5385742188,4251.5385742188,,,
184.6171874998,16,4201.0258789063,4267.5639648438,4271.5385742188,4318.4614257813,4254.3588867188,4247.5639648438,4169.2309570313,4257.6923828125,4244.2309570313,4238.5898437500,4151.4101562500,4256.6665039063,4262.4360351563,4248.8461914063,4207.4360351563,4258.9741210938,,,
184.6249999998,16,4260.0000000000,4289.8715820313,4258.4614257813,4245.8974609375,4190.7690429688,4260.6411132813,4242.0512695313,4240.0000000000,4159.1025390625,4269.7436523438,4275.3847656250,4253.5898437500,4274.6152343750,4266.1538085938,4274.2309570313,4322.3076171875,,,
184.6328124998,16,4260.2563476563,4247.0512695313,4228.2050781250,4263.2050781250,4243.2050781250,4243.7177734375,4168.7177734375,4271.7949218750,4282.0512695313,4247.8203125000,4275.3847656250,4268.5898437500,4281.7949218750,4363.4614257813,4249.2309570313,4244.8715820313,,,
184.6406249998,16,4194.2309570313,4256.2822265625,4244.3588867188,4241.7949218750,4120.7690429688,4247.5639648438,4248.9741210938,4247.1796875000,4231.5385742188,4258.4614257813,4250.2563476563,4296.7949218750,4252.8203125000,4243.9741210938,4187.6923828125,4258.4614257813,,,
184.6484374998,16,4242.9487304688,4238.9741210938,4179.2309570313,4252.3076171875,4254.4873046875,4253.5898437500,4281.5385742188,4261.6665039063,4254.8715820313,4277.0512695313,4250.6411132813,4244.3588867188,4166.9228515625,4256.5385742188,4243.3334960938,4239.7436523438,,,
184.6562499998,16,4208.3334960938,4245.8974609375,4242.6923828125,4248.4614257813,4215.7690429688,4254.4873046875,4248.3334960938,4249.2309570313,4245.2563476563,4245.8974609375,4172.1796875000,4252.3076171875,4243.2050781250,4243.4614257813,4226.2822265625,4236.2822265625,,,
184.6640624998,16,4229.3588867188,4251.6665039063,4169.6152343750,4252.1796875000,4240.5126953125,4235.0000000000,4251.0258789063,4245.3847656250,4208.3334960938,4256.5385742188,4244.1025390625,4244.3588867188,4302.8203125000,4247.6923828125,4247.3076171875,4253.9741210938,,,
184.6718749998,16,4245.6411132813,4255.5126953125,4255.1284179688,4277.6923828125,4252.3076171875,4245.2563476563,4177.6923828125,4256.5385742188,4244.7436523438,4241.4101562500,4271.6665039063,4247.5639648438,4245.8974609375,4254.6152343750,4224.4873046875,4253.5898437500,,,
184.6796874998,16,4253.2050781250,4263.3334960938,4256.6665039063,4251.0258789063,4171.6665039063,4256.7949218750,4244.3588867188,4242.0512695313,4223.4614257813,4256.4101562500,4258.2050781250,4256.5385742188,4240.0000000000,4260.7690429688,4263.9741210938,4274.6152343750,,,
184.6874999998,16,4253.8461914063,4248.9741210938,4150.2563476563,4255.8974609375,4244.1025390625,4244.8715820313,4216.4101562500,4256.1538085938,4256.5385742188,4247.5639648438,4248.7177734375,4257.4360351563,4257.9487304688,4275.8974609375,4251.0258789063,4244.7436523438,,,
184.6953124998,16,4143.7177734375,4254.2309570313,4242.9487304688,4244.8715820313,4266.2822265625,4250.0000000000,4248.3334960938,4250.1284179688,4221.2822265625,4256.1538085938,4248.3334960938,4267.6923828125,4254.8715820313,4247.9487304688,4177.3076171875,4254.8715820313,,,
184.7031249998,16,4242.4360351563,4243.8461914063,4281.7949218750,4253.4614257813,4255.5126953125,4252.3076171875,4218.8461914063,4260.0000000000,4256.1538085938,4291.5385742188,4250.2563476563,4248.2050781250,4158.0771484375,4253.9741210938,4240.8974609375,4244.1025390625,,,
184.7109374998,16,4188.4614257813,4248.8461914063,4248.0771484375,4250.0000000000,4201.4101562500,4258.7177734375,4252.0512695313,4264.2309570313,4259.7436523438,4246.6665039063,4191.0258789063,4260.7690429688,4239.3588867188,4244.1025390625,4195.7690429688,4263.7177734375,,,
184.7187499998,16,4272.9487304688,4252.9487304688,4255.6411132813,4266.9228515625,4275.0000000000,4292.6923828125,4259.8715820313,4243.5898437500,4194.1025390625,4259.2309570313,4241.4101562500,4242.5639648438,4212.5639648438,4260.1284179688,4270.3847656250,4244.7436523438,,,
184.7265624998,16,4276.5385742188,4257.1796875000,4269.1025390625,4302.1796875000,4246.1538085938,4243.0771484375,4147.5639648438,4253.5898437500,4243.4614257813,4242.6923828125,4179.1025390625,4242.3076171875,4239.4873046875,4248.5898437500,4218.2050781250,4249.7436523438,,,
184.7343749998,16,4242.6923828125,4260.0000000000,4252.6923828125,4245.6411132813,4157.6923828125,4259.8715820313,4242.1796875000,4241.2822265625,4212.9487304688,4250.5126953125,4250.8974609375,4254.8715820313,4229.2309570313,4259.8715820313,4261.2822265625,4290.2563476563,,,
184.7421874998,16,4256.9228515625,4244.3588867188,4136.5385742188,4259.1025390625,4242.6923828125,4236.4101562500,4171.4101562500,4250.6411132813,4252.9487304688,4248.5898437500,4224.1025390625,4258.9741210938,4262.8203125000,4281.1538085938,4258.2050781250,4245.3847656250,,,
184.7499999998,16,4191.1538085938,4258.7177734375,4245.8974609375,4238.9741210938,4166.9228515625,4257.5639648438,4259.8715820313,4249.3588867188,4233.7177734375,4260.5126953125,4263.3334960938,4279.7436523438,4252.5639648438,4245.0000000000,4254.4873046875,4255.8974609375,,,
184.7578124998,16,4244.6152343750,4245.8974609375,4192.5639648438,4252.4360351563,4250.6411132813,4246.1538085938,4269.7436523438,4255.6411132813,4255.8974609375,4282.8203125000,4247.0512695313,4242.3076171875,4164.4873046875,4252.5639648438,4240.8974609375,4243.5898437500,,,
184.7656249998,16,4146.0258789063,4241.7949218750,4240.1284179688,4251.1538085938,4215.6411132813,4255.2563476563,4248.4614257813,4261.0258789063,4259.2309570313,4245.5126953125,4125.8974609375,4261.5385742188,4240.7690429688,4238.7177734375,4177.1796875000,4266.2822265625,,,
184.7734374998,16,4276.2822265625,4256.0258789063,4223.5898437500,4267.4360351563,4276.6665039063,4315.7690429688,4257.4360351563,4245.1284179688,4136.5385742188,4260.0000000000,4242.9487304688,4241.6665039063,4158.8461914063,4266.6665039063,4272.0512695313,4248.4614257813,,,
184.7812499998,16,4260.8974609375,4261.1538085938,4268.9741210938,4310.5126953125,4260.8974609375,4244.3588867188,4196.2822265625,4261.4101562500,4243.4614257813,4245.1284179688,4151.5385742188,4268.9741210938,4278.2050781250,4252.8203125000,4251.1538085938,4267.1796875000,,,
184.7890624998,16,4276.0258789063,4327.8203125000,4270.5126953125,4247.3076171875,4226.5385742188,4269.7436523438,4242.3076171875,4241.1538085938,4217.1796875000,4282.0512695313,4299.6152343750,4250.5126953125,4246.0258789063,4273.3334960938,4294.6152343750,4393.8461914063,,,
184.7968749998,16,4260.7690429688,4246.0258789063,4199.2309570313,4263.0771484375,4242.1796875000,4238.3334960938,4196.7949218750,4264.8715820313,4274.4873046875,4245.8974609375,4264.4873046875,4262.1796875000,4271.6665039063,4345.6411132813,4258.9741210938,4245.0000000000,,,
184.8046874998,16,4260.7690429688,4246.0258789063,4199.2309570313,4263.0771484375,4242.1796875000,4238.3334960938,4196.7949218750,4264.8715820313,4274.4873046875,4245.8974609375,4264.4873046875,4262.1796875000,4271.6665039063,4345.6411132813,4258.9741210938,4245.0000000000,,,
184.8124999998,16,4260.7690429688,4246.0258789063,4199.2309570313,4263.0771484375,4242.1796875000,4238.3334960938,4196.7949218750,4264.8715820313,4274.4873046875,4245.8974609375,4264.4873046875,4262.1796875000,4271.6665039063,4345.6411132813,4258.9741210938,4245.0000000000,,,
184.8203124998,16,4260.7690429688,4246.0258789063,4199.2309570313,4263.0771484375,4242.1796875000,4238.3334960938,4196.7949218750,4264.8715820313,4274.4873046875,4245.8974609375,4264.4873046875,4262.1796875000,4271.6665039063,4345.6411132813,4258.9741210938,4245.0000000000,,,
184.8281249998,16,4260.7690429688,4246.0258789063,4199.2309570313,4263.0771484375,4242.1796875000,4238.3334960938,4196.7949218750,4264.8715820313,4274.4873046875,4245.8974609375,4264.4873046875,4262.1796875000,4271.6665039063,4345.6411132813,4258.9741210938,4245.0000000000,,,
184.8359374998,16,4260.7690429688,4246.0258789063,4199.2309570313,4263.0771484375,4242.1796875000,4238.3334960938,4196.7949218750,4264.8715820313,4274.4873046875,4245.8974609375,4264.4873046875,4262.1796875000,4271.6665039063,4345.6411132813,4258.9741210938,4245.0000000000,,,
184.8437499998,16,4268.5898437500,4260.1284179688,4241.7949218750,4243.7177734375,4189.6152343750,4264.6152343750,4278.9741210938,4252.1796875000,4344.2309570313,4266.4101562500,4273.8461914063,4323.0771484375,4255.8974609375,4245.2563476563,4255.2563476563,4258.9741210938,,,
184.8515624998,16,4241.7949218750,4246.0258789063,4184.1025390625,4262.4360351563,4267.6923828125,4250.8974609375,4292.1796875000,4261.9228515625,4262.6923828125,4303.9741210938,4253.3334960938,4245.7690429688,4180.3847656250,4257.0512695313,4240.0000000000,4242.4360351563,,,
184.8593749998,16,4186.6665039063,4256.9228515625,4251.6665039063,4255.0000000000,4210.2563476563,4260.0000000000,4252.0512695313,4292.0512695313,4260.5126953125,4246.9228515625,4181.7949218750,4260.0000000000,4240.5126953125,4242.4360351563,4198.7177734375,4266.2822265625,,,
184.8671874998,16,4276.1538085938,4253.0771484375,4270.1284179688,4265.0000000000,4272.0512695313,4338.3334960938,4258.3334960938,4246.9228515625,4165.8974609375,4257.6923828125,4246.6665039063,4241.9228515625,4132.9487304688,4262.5639648438,4275.0000000000,4246.0258789063,,,
184.8749999998,16,4266.6665039063,4261.6665039063,4268.4614257813,4317.6923828125,4260.3847656250,4250.0000000000,4227.5639648438,4261.0258789063,4249.1025390625,4241.9228515625,4153.2050781250,4270.1284179688,4276.6665039063,4250.0000000000,4272.0512695313,4265.7690429688,,,
184.8828124998,16,4270.7690429688,4313.7177734375,4259.2309570313,4248.5898437500,4243.4614257813,4259.6152343750,4244.2309570313,4243.5898437500,4173.7177734375,4266.1538085938,4268.8461914063,4248.4614257813,4274.7436523438,4259.7436523438,4261.9228515625,4312.6923828125,,,
184.8906249998,16,4259.6152343750,4246.7949218750,4178.7177734375,4258.3334960938,4241.0258789063,4245.3847656250,4152.4360351563,4258.9741210938,4267.1796875000,4252.6923828125,4264.1025390625,4261.4101562500,4261.2822265625,4313.7177734375,4266.1538085938,4247.6923828125,,,
184.8984374998,16,4128.5898437500,4268.9741210938,4243.7177734375,4247.4360351563,4160.6411132813,4274.1025390625,4293.3334960938,4251.6665039063,4282.0512695313,4271.2822265625,4284.3588867188,4362.5639648438,4255.8974609375,4246.4101562500,4100.0000000000,4265.6411132813,,,
184.9062499998,16,4245.2563476563,4244.8715820313,4101.6665039063,4266.1538085938,4271.4101562500,4246.4101562500,4237.1796875000,4260.2563476563,4260.7690429688,4316.2822265625,4255.5126953125,4247.4360351563,4230.2563476563,4261.0258789063,4243.8461914063,4239.6152343750,,,
184.9140624998,16,4130.5126953125,4262.3076171875,4261.2822265625,4255.5126953125,4252.8203125000,4260.5126953125,4256.9228515625,4299.4873046875,4257.5639648438,4244.1025390625,4300.2563476563,4260.7690429688,4242.6923828125,4239.7436523438,4205.1284179688,4264.6152343750,,,
184.9218749998,16,4267.4360351563,4251.9228515625,4310.0000000000,4262.3076171875,4268.3334960938,4328.4614257813,4254.3588867188,4245.3847656250,4188.8461914063,4260.6411132813,4241.4101562500,4244.3588867188,4165.3847656250,4261.6665039063,4264.7436523438,4251.5385742188,,,
184.9296874998,16,4267.4360351563,4263.7177734375,4261.5385742188,4311.2822265625,4265.5126953125,4253.0771484375,4153.4614257813,4263.3334960938,4241.7949218750,4242.4360351563,4126.1538085938,4271.2822265625,4282.1796875000,4256.0258789063,4238.5898437500,4269.8715820313,,,
184.9374999998,16,4273.4614257813,4332.9487304688,4261.2822265625,4247.3076171875,4149.1025390625,4256.9228515625,4242.3076171875,4237.5639648438,4085.0000000000,4264.3588867188,4264.8715820313,4246.5385742188,4216.7949218750,4260.8974609375,4263.0771484375,4306.1538085938,,,
184.9453124998,16,4257.6923828125,4243.8461914063,4174.7436523438,4260.2563476563,4242.3076171875,4240.0000000000,4140.6411132813,4269.1025390625,4267.6923828125,4247.4360351563,4255.0000000000,4264.4873046875,4269.3588867188,4307.0512695313,4261.2822265625,4248.3334960938,,,
184.9531249998,16,4207.0512695313,4265.2563476563,4242.5639648438,4243.2050781250,4206.1538085938,4271.1538085938,4282.1796875000,4248.4614257813,4285.7690429688,4266.4101562500,4277.9487304688,4346.0258789063,4256.9228515625,4246.9228515625,4181.2822265625,4260.3847656250,,,
184.9609374998,16,4242.6923828125,4243.9741210938,4139.4873046875,4254.1025390625,4256.9228515625,4249.2309570313,4232.9487304688,4259.1025390625,4258.2050781250,4308.2050781250,4262.6923828125,4247.3076171875,4205.3847656250,4263.4614257813,4242.8203125000,4245.1284179688,,,
184.9687499998,16,4140.6411132813,4270.0000000000,4268.2050781250,4251.7949218750,4283.4614257813,4269.1025390625,4273.5898437500,4322.6923828125,4261.1538085938,4246.9228515625,4188.5898437500,4263.5898437500,4242.4360351563,4244.7436523438,4145.6411132813,4275.2563476563,,,
184.9765624998,16,4275.7690429688,4247.0512695313,4313.5898437500,4270.1284179688,4274.8715820313,4330.0000000000,4261.2822265625,4245.7690429688,4156.7949218750,4263.0771484375,4241.7949218750,4243.9741210938,4139.6152343750,4265.0000000000,4273.5898437500,4249.6152343750,,,
184.9843749998,16,4245.7690429688,4267.3076171875,4270.7690429688,4325.3847656250,4265.7690429688,4244.1025390625,4200.6411132813,4261.6665039063,4240.6411132813,4244.6152343750,4161.4101562500,4262.6923828125,4273.9741210938,4247.6923828125,4214.2309570313,4264.6152343750,,,
184.9921874998,16,4274.2309570313,4342.6923828125,4257.3076171875,4242.9487304688,4195.1284179688,4256.9228515625,4241.9228515625,4243.5898437500,4132.5639648438,4254.7436523438,4257.0512695313,4247.8203125000,4215.7690429688,4261.6665039063,4258.4614257813,4303.4614257813,,,
194.9999999998,17,4162.0512695313,4279.7436523438,4297.8203125000,4251.7949218750,4218.4614257813,4272.0512695313,4275.1284179688,4368.8461914063,4270.2563476563,4246.6665039063,4220.2563476563,4264.3588867188,4240.2563476563,4242.4360351563,4155.6411132813,4282.1796875000,,,
195.0078124998,17,4301.4101562500,4251.2822265625,4355.2563476563,4275.8974609375,4279.1025390625,4379.6152343750,4266.5385742188,4242.5639648438,4207.9487304688,4264.4873046875,4244.4873046875,4242.0512695313,4201.7949218750,4276.5385742188,4295.7690429688,4246.0258789063,,,
195.0156249998,17,4375.2563476563,4269.2309570313,4270.7690429688,4388.3334960938,4255.8974609375,4241.2822265625,4168.8461914063,4252.1796875000,4243.7177734375,4242.4360351563,4158.2050781250,4256.7949218750,4263.7177734375,4250.0000000000,4244.4873046875,4258.4614257813,,,
195.0234374998,17,4243.7177734375,4324.4873046875,4264.8715820313,4246.1538085938,4232.8203125000,4255.7690429688,4240.0000000000,4241.9228515625,4141.0258789063,4268.2050781250,4280.1284179688,4257.3076171875,4273.5898437500,4268.0771484375,4263.0771484375,4334.7436523438,,,
195.0312499998,17,4260.8974609375,4245.6411132813,4202.4360351563,4258.0771484375,4243.7177734375,4240.8974609375,4135.6411132813,4262.3076171875,4270.0000000000,4248.4614257813,4296.6665039063,4263.5898437500,4255.0000000000,4320.6411132813,4258.0771484375,4244.3588867188,,,
195.0390624998,17,4126.4101562500,4258.3334960938,4244.7436523438,4242.3076171875,4163.4614257813,4258.5898437500,4263.4614257813,4254.4873046875,4227.3076171875,4266.5385742188,4250.6411132813,4318.0771484375,4267.4360351563,4245.0000000000,4137.1796875000,4263.0771484375,,,
195.0468749998,17,4240.8974609375,4244.2309570313,4217.5639648438,4271.6665039063,4288.5898437500,4254.4873046875,4213.0771484375,4270.7690429688,4269.2309570313,4370.2563476563,4257.9487304688,4242.6923828125,4160.7690429688,4255.8974609375,4241.6665039063,4241.9228515625,,,
195.0546874998,17,4162.4360351563,4256.5385742188,4267.9487304688,4247.9487304688,4226.9228515625,4260.2563476563,4247.3076171875,4326.5385742188,4260.8974609375,4245.1284179688,4267.5639648438,4256.7949218750,4245.6411132813,4239.8715820313,4141.9228515625,4262.4360351563,,,
195.0624999998,17,4272.8203125000,4254.3588867188,4337.3076171875,4269.7436523438,4255.0000000000,4325.1284179688,4267.5639648438,4246.0258789063,4274.2309570313,4259.7436523438,4246.1538085938,4241.4101562500,4152.6923828125,4268.7177734375,4281.5385742188,4247.5639648438,,,
195.0703124998,17,4272.8203125000,4254.3588867188,4337.3076171875,4269.7436523438,4255.0000000000,4325.1284179688,4267.5639648438,4246.0258789063,4274.2309570313,4259.7436523438,4246.1538085938,4241.4101562500,4152.6923828125,4268.7177734375,4281.5385742188,4247.5639648438,,,
195.0781249998,17,4272.8203125000,4254.3588867188,4337.3076171875,4269.7436523438,4255.0000000000,4325.1284179688,4267.5639648438,4246.0258789063,4274.2309570313,4259.7436523438,4246.1538085938,4241.4101562500,4152.6923828125,4268.7177734375,4281.5385742188,4247.5639648438,,,
195.0859374998,17,4272.8203125000,4254.3588867188,4337.3076171875,4269.7436523438,4255.0000000000,4325.1284179688,4267.5639648438,4246.0258789063,4274.2309570313,4259.7436523438,4246.1538085938,4241.4101562500,4152.6923828125,4268.7177734375,4281.5385742188,4247.5639648438,,,
195.0937499998,17,4272.8203125000,4254.3588867188,4337.3076171875,4269.7436523438,4255.0000000000,4325.1284179688,4267.5639648438,4246.0258789063,4274.2309570313,4259.7436523438,4246.1538085938,4241.4101562500,4152.6923828125,4268.7177734375,4281.5385742188,4247.5639648438,,,
195.1015624998,17,4272.8203125000,4254.3588867188,4337.3076171875,4269.7436523438,4255.0000000000,4325.1284179688,4267.5639648438,4246.0258789063,4274.2309570313,4259.7436523438,4246.1538085938,4241.4101562500,4152.6923828125,4268.7177734375,4281.5385742188,4247.5639648438,,,
195.1093749998,17,4354.2309570313,4266.5385742188,4262.5639648438,4341.7949218750,4263.2050781250,4243.3334960938,4149.6152343750,4255.6411132813,4243.7177734375,4240.7690429688,4146.5385742188,4260.7690429688,4271.6665039063,4248.3334960938,4241.2822265625,4259.8715820313,,,
