Method,raw_train_mean,raw_train_std,raw_test_mean,raw_test_std,preprocessed_train_mean,preprocessed_train_std,preprocessed_test_mean,preprocessed_test_std,features_train_mean,features_train_std,features_test_mean,features_test_std,mfcc_train_mean,mfcc_train_std,mfcc_test_mean,mfcc_test_std
AdaBoostClassifier(n_estimators=100),0.176904302,0.00147074,0.173203109,0.00235177,0.149040893,0.000789949,0.144354597,0.000955259,0.155974843,0.00355777,0.07672956,0.014560801,0.174213836,0.030123094,0.060377358,0.01067331
