Method,raw_imagined_train_mean,raw_imagined_train_std,raw_imagined_test_mean,raw_imagined_test_std,preprocessed_imagined_train_mean,preprocessed_imagined_train_std,preprocessed_imagined_test_mean,preprocessed_imagined_test_std,features_imagined_train_mean,features_imagined_train_std,features_imagined_test_mean,features_imagined_test_std,raw_inner_train_mean,raw_inner_train_std,raw_inner_test_mean,raw_inner_test_std,preprocessed_inner_train_mean,preprocessed_inner_train_std,preprocessed_inner_test_mean,preprocessed_inner_test_std,features_inner_train_mean,features_inner_train_std,features_inner_test_mean,features_inner_test_std,mfcc_imagined_train_mean,mfcc_imagined_train_std,mfcc_imagined_test_mean,mfcc_imagined_test_std,mfcc_inner_train_mean,mfcc_inner_train_std,mfcc_inner_test_mean,mfcc_inner_test_std
AdaBoostClassifier(n_estimators=100),0.174818929,0.001665722,0.171154785,0.00165857,0.133852539,0.000383527,0.130691245,0.000719021,0.178069822,0.032916495,0.070212018,0.008677173,0.168105062,0.003362534,0.165755208,0.002890934,0.125247135,0.000221898,0.12160482,2.92E-05,0.184631381,0.02032977,0.066450259,0.009945065,0.155164192,0.018545138,0.063953433,0.010766445,0.145768348,0.006569516,0.062063114,0.01196108
