Method,raw_imagined_train_mean,raw_imagined_train_std,raw_imagined_test_mean,raw_imagined_test_std,preprocessed_imagined_train_mean,preprocessed_imagined_train_std,preprocessed_imagined_test_mean,preprocessed_imagined_test_std,features_imagined_train_mean,features_imagined_train_std,features_imagined_test_mean,features_imagined_test_std,raw_inner_train_mean,raw_inner_train_std,raw_inner_test_mean,raw_inner_test_std,preprocessed_inner_train_mean,preprocessed_inner_train_std,preprocessed_inner_test_mean,preprocessed_inner_test_std,features_inner_train_mean,features_inner_train_std,features_inner_test_mean,features_inner_test_std,mfcc_imagined_train_mean,mfcc_imagined_train_std,mfcc_imagined_test_mean,mfcc_imagined_test_std,mfcc_inner_train_mean,mfcc_inner_train_std,mfcc_inner_test_mean,mfcc_inner_test_std
AdaBoostClassifier(),0.156520589,0.005499807,0.155871582,0.006001499,0.154161454,0.001097661,0.151489331,0.001170955,0.166460365,0.01758995,0.078373901,0.008898771,0.145404053,0.001770763,0.143359375,0.002156491,0.134726944,0.002323163,0.131836725,0.001155685,0.150782059,0.024476649,0.077747334,0.00849636,0.149206212,0.028118516,0.067076826,0.009942908,0.158935674,0.010183665,0.063953433,0.008005939
