Method,raw_imagined_train_mean,raw_imagined_train_std,raw_imagined_test_mean,raw_imagined_test_std,preprocessed_imagined_train_mean,preprocessed_imagined_train_std,preprocessed_imagined_test_mean,preprocessed_imagined_test_std,features_imagined_train_mean,features_imagined_train_std,features_imagined_test_mean,features_imagined_test_std,raw_inner_train_mean,raw_inner_train_std,raw_inner_test_mean,raw_inner_test_std,preprocessed_inner_train_mean,preprocessed_inner_train_std,preprocessed_inner_test_mean,preprocessed_inner_test_std,features_inner_train_mean,features_inner_train_std,features_inner_test_mean,features_inner_test_std,mfcc_imagined_train_mean,mfcc_imagined_train_std,mfcc_imagined_test_mean,mfcc_imagined_test_std,mfcc_inner_train_mean,mfcc_inner_train_std,mfcc_inner_test_mean,mfcc_inner_test_std,linear_imagined_train_mean,linear_imagined_train_std,linear_imagined_test_mean,linear_imagined_test_std,linear_inner_train_mean,linear_inner_train_std,linear_inner_test_mean,linear_inner_test_std
AdaBoostClassifier(),0.144630941,0.000896813,0.141866048,0.00141806,0.111986418,0.001792832,0.110398632,0.002078957,0.167705836,0.013050685,0.06457528,0.016969549,0.144028727,0.001716599,0.141731771,0.001241295,0.10821773,0.001225301,0.105657719,0.000459514,0.17021888,0.018477152,0.0802477,0.011292216,0.15861856,0.004865781,0.082745706,0.01683478,0.165514327,0.008028896,0.070849204,0.006236334,0.1789916937216041,0.014632214703636133,0.07711014825198588,0.009543067162224143,0.1695858295786503,0.015685559677864367,0.07837154090499317,0.006410020940951049
