Method,raw_imagined_train_mean,raw_imagined_train_std,raw_imagined_test_mean,raw_imagined_test_std,preprocessed_imagined_train_mean,preprocessed_imagined_train_std,preprocessed_imagined_test_mean,preprocessed_imagined_test_std,features_imagined_train_mean,features_imagined_train_std,features_imagined_test_mean,features_imagined_test_std,raw_inner_train_mean,raw_inner_train_std,raw_inner_test_mean,raw_inner_test_std,preprocessed_inner_train_mean,preprocessed_inner_train_std,preprocessed_inner_test_mean,preprocessed_inner_test_std,features_inner_train_mean,features_inner_train_std,features_inner_test_mean,features_inner_test_std,mfcc_imagined_train_mean,mfcc_imagined_train_std,mfcc_imagined_test_mean,mfcc_imagined_test_std,mfcc_inner_train_mean,mfcc_inner_train_std,mfcc_inner_test_mean,mfcc_inner_test_std
AdaBoostClassifier(),0.146166992,0.001649584,0.144124349,0.002229855,0.119711305,0.001314184,0.117467221,0.00129566,0.178995525,0.008973675,0.067080366,0.006160823,0.13731486,0.002016054,0.135685221,0.001995002,0.116099564,0.000508959,0.114169361,0.000899433,0.154227584,0.01026179,0.074608602,0.005395825,0.139182623,0.021394669,0.063949894,0.00307006,0.159555757,0.012832298,0.051412665,0.00873947
