Time:128Hz,Epoch,F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4,Ref1,Ref2,Label,Stage
294.8203125,26,1314.871826,8373.974609,5729.230957,1905.0,3124.871826,3175.512939,3162.564209,3909.615479,3516.794922,6970.769043,5067.563965,69.87178802,1936.794922,4000.256348,7343.846191,2268.974365,goose,articulators
294.828125,26,7810.128418,4740.384766,7255.384766,7205.512695,5440.897461,989.1025391,683.0769043,7347.94873,59.99999237,4821.025879,3023.974365,6577.94873,2068.718018,1297.692261,146.5384521,3308.974365,goose,articulators
294.8359375,26,5851.410156,113.4615326,2821.923096,4419.230957,8292.692383,6950.769043,2939.743652,8152.05127,3752.05127,8348.974609,6223.589844,3625.256348,5684.615234,277.9487,2092.435791,4254.743652,goose,articulators
294.84375,26,6433.461426,7296.538574,4726.025879,6404.358887,6125.512695,1838.076904,2611.410156,176.1538391,7667.05127,3132.564209,2542.94873,3104.615479,3912.179443,6011.410156,1273.717896,5210.897461,goose,articulators
294.8515625,26,1918.461548,5261.410156,8286.666992,7441.794922,3785.0,1575.640991,6482.436035,6517.307617,428.2051086,8286.538086,2066.025635,2763.718018,8231.025391,1443.205078,6372.94873,5922.179688,goose,articulators
294.859375,26,8131.282227,5043.077148,7363.077148,1901.410278,5248.974121,4957.820313,6304.358887,7587.563965,626.666687,4110.897461,7999.230957,2699.615479,7690.769043,6792.307617,1338.974365,8155.0,goose,articulators
294.8671875,26,7484.230957,7635.512695,1215.0,3394.358887,7485.128418,2727.692383,1190.0,7537.94873,1173.974365,5450.641113,2107.307617,2418.589844,2815.0,2496.666748,3337.05127,531.9230957,goose,articulators
294.875,26,4375.0,1517.692261,586.2820435,7823.846191,5611.410156,4190.0,5618.333496,5976.666504,2291.538574,6095.897461,4851.410156,3297.564209,5220.384766,3692.179443,2974.487061,7208.205078,goose,articulators
294.8828125,26,483.4615173,0.128196165,4667.563965,2390.769287,1014.358948,1628.333374,7399.615234,4192.692383,3552.692383,5312.436035,993.9743652,1904.871826,7295.256348,3655.128174,5435.0,6220.512695,goose,articulators
294.890625,26,5273.205078,8386.282227,7177.05127,6581.025879,6118.717773,4481.025879,179.2307587,4737.436035,6962.179688,7944.102539,6677.692383,2706.153809,5245.641113,4396.666504,8315.512695,446.1538391,goose,articulators
294.8984375,26,936.0256348,2455.512695,6839.358887,386.0256348,5589.615234,6435.0,2520.641113,7823.846191,4564.743652,7455.256348,2679.230713,941.0256348,3373.333252,5279.358887,2799.743652,7731.922852,goose,articulators
294.90625,26,6973.846191,7955.897461,646.0256348,922.4359131,6248.589844,2382.05127,3769.487061,131.9230652,5762.05127,3471.410156,3201.538574,765.7692261,5758.077148,1847.692261,7036.410156,4316.922852,goose,articulators
294.9140625,26,5928.974121,6473.846191,4586.538574,5099.358887,3276.666748,357.3076782,1345.769165,2473.333252,5303.717773,673.2051392,142.8205109,1742.05127,7979.358887,7190.641113,6331.282227,2118.589844,goose,articulators
294.921875,26,7266.025879,6368.974121,1767.94873,3454.102539,2831.410156,3720.512939,7764.358887,855.5128174,3024.871826,7160.769043,1132.307739,4402.692383,7776.153809,5271.282227,4252.94873,5950.897461,goose,articulators
294.9296875,26,3803.718018,1252.179443,5831.922852,3071.025635,755.1281738,7345.0,6235.128418,2478.333252,7251.666504,3761.281982,3229.358887,1543.717896,2809.743652,6325.0,1528.461548,3554.102539,goose,articulators
294.9375,26,2394.743652,2551.538574,2477.564209,6666.025879,3997.05127,7592.307617,6080.897461,2213.076904,754.2307739,2805.128174,7990.897461,1130.897461,7793.333496,1748.846191,4092.307617,1047.307739,goose,articulators
294.9453125,26,376.4102478,382.0512695,1390.0,427.1794739,2802.179443,3060.769287,2976.794922,3610.256348,4819.871582,3662.94873,4267.820313,2991.153809,6064.487305,7323.077148,7925.384766,1748.205078,goose,articulators
294.953125,26,4908.333496,2588.333252,3589.743652,2684.743652,6770.769043,2819.358887,4563.077148,8172.820313,7847.05127,2722.307617,2191.281982,3600.897461,8165.897461,8175.384766,44.74357986,2424.743652,goose,articulators
294.9609375,26,6511.538574,5437.307617,215.384613,1099.74353,5841.922852,7760.128418,2080.128174,7626.666504,6695.0,2625.256348,4766.538574,2682.564209,7073.205078,6231.922852,7512.179688,6344.871582,goose,articulators
294.96875,26,2924.871826,3337.820557,5737.94873,933.4615479,1883.076904,2056.538574,4208.205078,12.30768299,4324.487305,3238.846191,7741.282227,7970.769043,2358.461426,5827.94873,4268.717773,5307.820313,goose,articulators
294.9765625,26,6940.641113,5533.717773,4048.974365,4763.846191,4144.743652,941.7948608,5461.794922,7559.358887,7336.538574,7714.358887,4326.153809,8173.846191,44.48717117,1430.512817,2701.923096,1344.359009,goose,articulators
294.984375,26,2698.076904,3376.410156,7021.410156,4557.692383,8331.794922,797.1795044,1168.717896,2634.358887,8229.487305,5760.769043,7504.358887,6497.05127,4912.94873,2706.666748,3711.923096,2523.718018,goose,articulators
294.9921875,26,1471.923096,4906.794922,5139.615234,3685.641113,5676.666504,6546.410156,6009.487305,7620.641113,7226.282227,8048.333496,4142.563965,5970.128418,192.4358826,702.9487305,2765.0,6530.512695,goose,articulators
305.0,27,4327.563965,6732.179688,3496.794922,364.615387,1016.410278,2387.564209,7253.333496,1968.076904,2240.0,3776.923096,1123.461548,5969.102539,2633.589844,4401.153809,5338.205078,4423.333496,k,articulators
305.0078125,27,2446.153809,5876.538574,6142.307617,619.2307739,6092.436035,4827.05127,7272.307617,2868.718018,2080.512695,2550.769287,5910.256348,2952.820557,5433.461426,6353.974121,2552.564209,1935.256348,k,articulators
305.015625,27,2424.615479,5591.025879,7907.05127,6152.179688,8035.641113,139.8717804,7469.358887,8280.769531,6735.128418,5853.717773,8101.410156,223.3333282,8054.102539,3337.435791,5344.487305,2393.461426,k,articulators
305.0234375,27,3657.820557,8335.12793,4429.615234,1225.384644,7003.717773,6030.641113,4968.333496,2829.743652,8122.692383,5102.307617,428.2051086,6899.102539,6240.512695,2574.230713,3814.743652,5682.436035,k,articulators
305.03125,27,6847.307617,4050.0,2700.256348,4805.384766,4814.102539,4994.743652,677.4359131,109.871788,3669.230713,5606.025879,8360.256836,5104.615234,4723.461426,4222.179688,616.4102783,983.0769043,k,articulators
305.0390625,27,5101.922852,912.0512695,440.384613,3828.461426,1734.359009,7038.974121,2909.358887,4965.897461,4220.128418,1450.897461,670.3845825,5038.461426,4116.538574,4000.256348,2765.0,2658.205078,k,articulators
305.046875,27,2878.589844,2569.102539,5074.871582,5666.282227,210.6410217,1841.666626,5495.0,1703.333374,7990.897461,8225.640625,5679.358887,3155.128174,5892.820313,5591.794922,1569.359009,6539.615234,k,articulators
305.0546875,27,3042.05127,7285.256348,2933.974365,5814.871582,4088.589844,6690.0,785.5128174,6271.666504,7650.0,1500.897461,717.3076782,597.8204956,1690.897461,2749.743652,6404.102539,2596.153809,k,articulators
305.0625,27,2001.282104,462.4358826,1131.282104,378.333313,5851.794922,998.9743652,3616.538574,4034.358887,3109.358887,8116.922852,6558.205078,1874.487183,2597.05127,7080.384766,1510.256348,1628.589722,k,articulators
305.0703125,27,683.9743652,4134.487305,4287.820313,6128.205078,3928.461426,6735.0,2212.179443,2338.846191,3367.820557,3939.743652,6394.487305,524.8717651,7619.487305,8299.102539,3758.461426,2523.205078,k,articulators
305.078125,27,1941.410278,39.23075867,268.717926,7673.077148,8126.666504,1040.640991,6481.794922,5338.077148,6021.538574,4988.846191,2189.102539,7015.897461,8306.154297,4283.333496,1593.974365,2394.358887,k,articulators
305.0859375,27,3685.897461,4624.358887,1130.256348,6000.769043,4838.589844,7527.563965,6987.692383,5973.333496,5201.153809,5303.846191,6115.0,5229.230957,1645.256348,3015.0,2396.923096,494.2307739,k,articulators
305.09375,27,2941.025635,1435.897461,4152.179688,1565.512817,8137.820313,5793.461426,6194.230957,7998.077148,8007.820313,4283.974121,3909.871826,5596.410156,5286.538574,8347.820313,1691.282104,3468.589844,k,articulators
305.1015625,27,1929.230713,7588.717773,3779.102539,2948.718018,3795.384521,6335.769043,7748.333496,5060.0,3195.769287,824.8717651,7029.615234,5930.384766,8143.077148,5327.563965,4278.717773,7840.384766,k,articulators
305.109375,27,335.7692261,5708.461426,8061.922852,3394.358887,6179.358887,6822.05127,3038.974365,6138.461426,5273.589844,1322.820557,8255.897461,7825.897461,6256.666504,6810.897461,2549.615479,4789.358887,k,articulators
305.1171875,27,1396.282104,319.7435913,1176.923096,1000.769226,3148.589844,2290.897461,4874.358887,2067.94873,992.8204956,2525.512695,6104.230957,7356.282227,5500.256348,6100.769043,8096.410156,7007.05127,k,articulators
305.125,27,5293.974121,960.6409912,1915.128174,3902.94873,2629.871826,5105.769043,6129.358887,64.23075867,5510.769043,4550.128418,601.666687,6548.589844,7249.230957,6640.128418,8331.025391,6376.410156,k,articulators
305.1328125,27,1411.794922,1481.923096,4939.487305,7635.0,3603.461426,1819.487183,529.3589478,5925.0,2475.256348,5354.102539,4940.512695,7742.05127,6515.512695,4882.436035,968.0769043,734.8717651,k,articulators
305.140625,27,6927.436035,4221.410156,3924.230713,2651.538574,4555.641113,6155.897461,1171.666626,4837.563965,28.46152878,3360.512939,7649.487305,8163.205078,6869.615234,7101.538574,7586.025879,5832.307617,k,articulators
305.1484375,27,1371.025635,1554.230713,4451.794922,7754.615234,1207.564087,6117.179688,5584.871582,5108.205078,965.8973999,7201.282227,477.1794739,7639.230957,4928.589844,5066.666504,6440.128418,1095.128174,k,articulators
305.15625,27,8255.384766,1120.0,4963.461426,8344.87207,945.2564087,3916.281982,1141.025635,3993.333252,803.5897217,2121.410156,1690.897461,8326.538086,3155.0,2876.794922,2587.564209,4651.153809,k,articulators
305.1640625,27,1726.923096,4727.179688,4643.846191,4460.256348,765.5128174,2314.487061,1898.333374,645.5128174,2762.179443,3347.820557,2232.94873,7028.717773,1043.717896,4876.282227,7306.153809,847.3076782,k,articulators
305.171875,27,2018.589722,156.9230652,1010.0,5298.589844,1049.230713,1147.94873,5729.102539,7521.282227,1961.282104,5236.794922,4064.230713,5399.871582,1156.538452,6408.333496,5247.307617,3682.307617,k,articulators
305.1796875,27,3395.128174,3260.897461,3398.718018,1103.076904,5734.871582,5356.282227,3182.179443,7319.743652,460.384613,5810.256348,8088.205078,6686.538574,2764.871826,1449.615356,4073.076904,5381.666504,k,articulators
305.1875,27,7436.025879,3573.846191,6668.205078,4588.077148,3043.461426,5606.794922,148.5897369,6525.128418,1118.589722,3416.025635,3253.205078,1158.333374,4659.102539,6446.025879,2586.666748,7561.153809,k,articulators
305.1953125,27,3656.153809,7298.717773,4081.794922,6829.358887,5020.0,7672.179688,4383.589844,5960.512695,688.8461304,6372.05127,7541.794922,4334.871582,1124.74353,6023.461426,316.4102478,1318.846191,k,articulators
305.203125,27,4720.128418,2415.512695,4928.077148,2873.076904,5022.05127,6528.717773,5063.333496,1509.74353,3775.769287,3539.358887,6196.410156,2528.589844,7442.307617,4253.717773,4229.358887,1258.974365,k,articulators
305.2109375,27,2751.410156,4773.846191,3641.025635,5862.307617,1982.820557,7604.230957,3393.333252,3795.256348,4605.641113,994.1025391,7752.05127,6785.641113,5030.128418,6242.820313,2285.512695,4509.487305,k,articulators
305.21875,27,3705.256348,3065.384521,1617.435913,1286.025635,906.666687,5298.205078,1190.897461,4737.05127,2209.743652,3189.230713,2819.358887,1257.435913,7808.974609,3067.692383,4079.102539,5440.641113,k,articulators
305.2265625,27,6668.205078,6447.820313,5482.179688,1340.640991,5006.282227,6806.153809,1270.256348,7485.128418,2944.358887,3013.205078,2665.769287,4632.436035,5664.871582,8017.820313,6170.384766,4782.05127,k,articulators
305.234375,27,7900.641113,5094.743652,5682.307617,3245.897461,2159.230713,6928.589844,4223.974121,1704.102539,3479.230713,5734.102539,7029.230957,8293.717773,1570.640991,5997.692383,4308.589844,2840.897461,k,articulators
305.2421875,27,2368.205078,7635.512695,6678.846191,7996.538574,4151.025879,785.6409912,6531.282227,5555.384766,4151.922852,7422.436035,1658.333374,4843.333496,6061.794922,22.69229889,850.3845825,5679.358887,k,articulators
305.25,27,1502.307739,4236.153809,5451.794922,5064.358887,3338.589844,6845.512695,6500.384766,7079.102539,1708.205078,4523.333496,8338.589844,3505.512939,2800.641113,7329.102539,739.8717651,5775.641113,k,articulators
305.2578125,27,6653.461426,7577.179688,7077.179688,2031.153809,645.1281738,2669.230713,3404.871826,1376.025635,7309.358887,5349.743652,7417.05127,6059.871582,4651.410156,935.3845825,4935.256348,1883.717896,k,articulators
305.265625,27,6395.384766,8364.102539,5745.384766,1297.692261,69.48716736,4361.025879,8223.974609,3823.333252,5496.538574,7989.358887,8076.922852,1531.410278,6663.461426,2504.743652,4627.820313,3396.025635,k,articulators
305.2734375,27,7842.692383,2600.897461,5930.256348,5850.897461,504.8717957,862.0512695,6832.692383,5936.153809,2382.692383,6773.717773,7326.922852,7000.256348,691.7948608,7043.717773,5740.641113,2616.666748,k,articulators
305.28125,27,3810.641113,7624.487305,3100.512939,3924.230713,1376.410278,4375.384766,7862.307617,7228.846191,5000.0,5198.589844,5055.256348,5783.846191,7339.871582,4347.820313,3984.487061,5687.692383,k,articulators
305.2890625,27,47.82050323,1401.923096,1723.333374,6748.974121,3127.179443,7146.410156,2992.179443,6091.410156,2513.718018,2174.487061,4802.94873,4543.077148,1225.897461,7149.871582,2344.743652,382.5640869,k,articulators
305.296875,27,1567.435913,1582.692261,1330.897461,5590.641113,3723.718018,1469.359009,7978.461426,2077.307617,577.5640869,2185.641113,4208.461426,7718.333496,7111.282227,4777.179688,5718.717773,7117.563965,k,articulators
305.3046875,27,45.51280975,6689.615234,4370.897461,8019.230957,7259.615234,3865.897461,284.7435913,7643.974609,6371.794922,2797.94873,3013.205078,2694.615479,7994.358887,2269.102539,4796.922852,8031.410156,k,articulators
305.3125,27,5901.922852,1123.717896,7237.05127,2650.512695,4158.717773,5716.025879,3103.846191,2704.487061,2861.410156,3785.641113,6114.871582,7300.769043,6689.230957,1489.615356,2641.153809,3186.281982,k,articulators
305.3203125,27,4203.589844,993.7179565,7571.282227,1319.230713,1385.128174,610.2564087,2512.94873,5564.487305,6681.922852,1562.179443,4329.102539,2234.358887,420.6410217,878.333313,526.9230957,1432.307739,k,articulators
305.328125,27,3585.128174,7577.94873,4578.461426,2039.359009,4413.846191,3278.076904,3891.794922,8129.358887,2626.538574,7470.128418,3720.128174,2107.94873,989.7435913,4173.461426,7456.922852,1764.871826,k,articulators
305.3359375,27,8275.384766,3631.923096,2618.589844,5452.94873,2413.461426,5874.871582,3831.153809,5756.282227,2316.923096,2567.307617,7065.769043,5015.128418,7255.0,482.8204956,581.0256348,3388.461426,k,articulators
305.34375,27,1993.974365,8217.692383,4097.307617,4814.102539,8261.666992,2135.128174,7113.333496,2430.897461,8171.410156,3715.128174,3262.179443,2658.076904,5357.05127,7760.769043,2914.358887,5729.487305,k,articulators
305.3515625,27,7873.974609,2630.0,4160.256348,2072.820557,8100.641113,5649.230957,6066.025879,1934.74353,351.5384521,3805.0,1376.282104,6651.410156,6647.820313,8179.871582,296.1538391,2057.94873,k,articulators
305.359375,27,8208.461914,7260.256348,6252.307617,3931.538574,1684.615356,7038.077148,2844.102539,476.2820435,2758.974365,5899.230957,7054.615234,6188.846191,4772.436035,898.7179565,4581.794922,4185.512695,k,articulators
305.3671875,27,200.7692261,4357.05127,3911.153809,3687.307617,6232.692383,4664.358887,4102.94873,2238.718018,2078.333252,4520.384766,6507.436035,2361.281982,2990.0,2179.358887,6676.410156,2674.102539,k,articulators
305.375,27,5054.487305,3205.384521,5425.512695,2992.179443,7905.512695,28.20512009,5089.487305,7587.436035,4432.179688,899.3589478,2041.410278,6592.94873,1941.538452,2606.538574,7896.666504,5120.512695,k,articulators
305.3828125,27,1286.282104,3849.615479,595.5128174,875.2564087,8158.717773,450.384613,5542.563965,2254.358887,7203.077148,4034.615479,5764.230957,6357.436035,2405.641113,168.3333282,1457.692261,8326.282227,k,articulators
305.390625,27,4151.538574,2927.692383,6.153837204,5339.871582,3027.692383,7777.820313,2552.94873,3592.564209,8191.666504,2221.538574,2456.923096,4541.153809,5136.794922,5616.794922,1800.384644,2043.974365,k,articulators
305.3984375,27,6506.153809,147.4358826,3073.461426,808.8461304,8245.256836,5360.512695,1303.974365,6292.307617,3553.205078,6579.102539,1121.153809,7076.025879,5607.179688,3859.487061,6821.025879,959.8717651,k,articulators
305.40625,27,1978.333374,8170.897461,2926.281982,993.9743652,1822.179443,4650.0,8045.897461,6525.256348,2721.923096,8056.538574,1485.384644,6567.820313,2788.333252,6170.641113,7176.282227,3350.384521,k,articulators
305.4140625,27,4686.922852,5624.487305,7.692298889,7964.102539,5855.769043,7270.256348,7636.410156,2095.128174,58.71794128,5842.692383,3763.974365,7396.538574,3367.435791,1797.820557,4125.128418,1852.435913,k,articulators
305.421875,27,2870.384521,1577.05127,4862.94873,7553.333496,3118.461426,7547.436035,2311.153809,171.5384521,1906.794922,2245.128174,8131.794922,6704.615234,403.5897217,6804.487305,8268.077148,5129.487305,k,articulators
305.4296875,27,7483.589844,2085.0,1494.615356,1097.820557,5792.436035,7683.333496,5466.794922,5458.333496,772.9487305,5966.538574,6909.358887,1910.512817,7299.358887,1667.307739,5033.333496,5215.256348,k,articulators
305.4375,27,6543.717773,5707.05127,3161.281982,2614.102539,3410.0,4077.564209,8172.820313,1942.05127,8384.102539,1863.076904,2986.281982,6780.897461,4240.0,7573.461426,4361.922852,2471.025635,k,articulators
305.4453125,27,4981.025879,1443.717896,3736.153809,5870.641113,2696.025635,428.0769043,4509.743652,6698.205078,183.7179413,5871.153809,3673.718018,3615.641113,6768.589844,3204.743652,1278.333374,4201.025879,k,articulators
305.453125,27,3220.128174,7179.615234,2172.307617,7673.077148,4241.538574,6511.538574,6821.153809,5057.05127,5723.846191,802.5640869,2614.487061,518.7179565,3947.435791,3158.974365,3486.666748,4028.461426,k,articulators
305.4609375,27,6557.94873,3275.256348,5733.461426,5763.333496,5467.563965,7542.436035,4765.256348,5125.641113,1895.128174,8132.307617,617.4359131,6893.717773,5787.94873,3018.205078,6235.897461,3376.153809,k,articulators
305.46875,27,728.5897217,984.3589478,2018.461548,5688.333496,6109.871582,5325.128418,4578.974121,2166.153809,2573.076904,8388.461914,5681.282227,8066.794922,2686.025635,2200.512695,8354.230469,1725.640991,k,articulators
305.4765625,27,2149.743652,6116.025879,3448.974365,4085.641113,1577.692261,6407.94873,263.2051086,913.0769043,3686.281982,4764.230957,3061.281982,6632.307617,6664.487305,1931.923096,917.3076782,2197.435791,k,articulators
305.484375,27,7616.153809,2346.923096,3421.410156,722.8204956,3718.846191,5597.692383,4591.666504,1761.538452,1190.384644,6572.307617,7462.94873,7206.794922,3371.666748,2127.820557,2054.487061,6630.256348,k,articulators
305.4921875,27,2582.564209,1928.589722,4724.230957,4942.436035,6622.563965,1571.666626,2058.718018,2881.538574,2752.05127,3073.333252,8387.179688,2523.076904,3825.128174,2851.153809,7194.615234,5807.820313,k,articulators
305.5,27,3900.0,1069.487183,5851.410156,4148.461426,3239.487061,5160.384766,469.2307739,6775.512695,2094.230713,8392.564453,42.17947769,5136.410156,7319.230957,1293.333374,3162.179443,3570.0,k,articulators
305.5078125,27,1070.128174,7981.025879,2534.102539,3447.435791,3386.794922,6792.820313,4411.025879,8401.666992,3863.333252,8074.358887,1124.615356,7142.436035,6401.538574,6871.538574,318.0769043,8232.692383,k,articulators
305.515625,27,6766.666504,8036.025879,3357.820557,6367.692383,5251.025879,3517.564209,7287.05127,6277.179688,4062.94873,500.2564087,2537.94873,7855.769043,4781.282227,4805.0,5034.871582,2981.923096,k,articulators
305.5234375,27,5378.974121,1548.717896,2119.230713,7190.384766,91.92306519,1325.0,7277.820313,6211.922852,904.7435913,6512.563965,4676.025879,2903.205078,5472.692383,3523.974365,6803.589844,6643.717773,k,articulators
305.53125,27,2039.230713,3652.820557,5687.05127,6929.230957,7173.205078,4158.077148,2498.718018,4264.358887,6010.512695,4116.153809,2614.358887,1506.153809,6211.666504,7673.717773,7885.128418,5977.692383,k,articulators
305.5390625,27,6473.461426,2991.410156,4221.922852,2247.179443,6069.230957,2913.974365,2717.564209,776.666687,1409.102539,7640.641113,5161.538574,6270.641113,422.3076782,6254.743652,2519.102539,2889.230713,k,articulators
305.546875,27,4862.436035,1106.025635,1903.076904,3717.94873,5871.922852,2205.641113,4892.05127,4748.333496,2457.307617,8152.179688,1375.769165,4018.974365,3042.179443,287.3076782,4280.128418,2964.871826,k,articulators
305.5546875,27,2976.410156,6430.128418,1347.692261,168.97435,4027.94873,2425.897461,6163.717773,7652.692383,1821.794922,935.7692261,8138.846191,7229.487305,1206.153809,3367.820557,6662.05127,607.8204956,k,articulators
305.5625,27,1930.384644,3587.435791,6343.333496,4467.307617,2960.769287,3247.05127,27.82050323,5270.0,5037.820313,1189.359009,8016.153809,7593.461426,1086.410278,6935.512695,1383.461548,4990.641113,k,articulators
305.5703125,27,2769.102539,4804.102539,7754.615234,7730.256348,6452.05127,2611.410156,8122.307617,6831.282227,1732.820557,7788.461426,7888.461426,5300.897461,3337.307617,1332.05127,1347.692261,7005.897461,k,articulators
305.578125,27,7491.666504,8182.307617,6109.102539,2320.897461,441.2820435,2881.025635,5567.692383,4763.333496,8098.205078,7002.179688,70.89743042,2900.0,7454.230957,2567.307617,1817.435913,3658.718018,k,articulators
305.5859375,27,1138.846191,467.5640869,6852.820313,845.1281738,2898.076904,4752.820313,2602.05127,3352.94873,1286.538452,3034.102539,7352.179688,3389.615479,3077.435791,6608.974121,1988.461548,7588.077148,k,articulators
305.59375,27,1260.769165,1341.025635,6126.153809,1883.589722,838.5897217,3932.820557,6734.102539,7935.384766,3487.94873,6613.589844,8341.154297,1882.179443,6645.0,5382.820313,5194.743652,4263.205078,k,articulators
305.6015625,27,2907.564209,2409.102539,8005.641113,3921.923096,3547.179443,6943.846191,5550.256348,551.9230957,6442.692383,5421.666504,192.4358826,6405.0,7419.358887,5154.102539,1677.94873,1670.128174,k,articulators
305.609375,27,4191.538574,4705.128418,1670.256348,8278.974609,4896.025879,7930.512695,2930.384521,6871.282227,6925.512695,6207.05127,125.5128098,810.5128174,5925.512695,2581.281982,5292.179688,5004.102539,k,articulators
305.6171875,27,442.5640869,6600.256348,6374.358887,231.9230652,1023.589722,2922.179443,902.8204956,3358.846191,175.2564087,4166.922852,5600.384766,3457.435791,3019.615479,6012.436035,422.8204956,2257.692383,k,articulators
305.625,27,3396.025635,2399.871826,7385.897461,5001.025879,4044.743652,128.2051239,6539.615234,3860.0,7063.974121,1919.871826,4623.461426,5457.05127,7388.846191,7812.563965,8104.102539,2674.615479,k,articulators
305.6328125,27,7763.461426,2293.461426,5441.282227,5569.487305,2796.666748,6175.0,3190.512939,1127.564087,4004.743652,4422.94873,6473.846191,580.1281738,7844.743652,3305.256348,4147.692383,1891.410278,k,articulators
305.640625,27,351.2820435,2852.692383,5761.666504,577.0512695,8150.128418,7421.410156,7341.922852,6969.871582,2360.0,909.1025391,3780.128174,8020.256348,6103.205078,3033.205078,1231.025635,2956.666748,k,articulators
305.6484375,27,3378.718018,6115.769043,2408.333252,2727.05127,5867.307617,1498.461548,5145.0,4057.94873,2670.384521,6264.743652,4186.794922,2570.128174,5969.743652,308.333313,3776.153809,268.333313,k,articulators
305.65625,27,6379.615234,2303.718018,5204.743652,3918.076904,4895.384766,2896.666748,4935.256348,2345.384521,5685.0,4627.05127,3175.769287,3087.564209,7768.589844,6844.871582,4619.102539,6791.922852,k,articulators
305.6640625,27,3845.128174,3432.94873,6592.179688,7180.897461,218.2051239,461.1538391,5221.410156,1246.923096,1168.846191,7258.974609,5669.871582,2485.769287,3201.794922,8370.640625,1420.897461,7917.05127,k,articulators
305.671875,27,5649.358887,2776.153809,4742.94873,4638.077148,5202.307617,6433.077148,8069.487305,5505.128418,5920.641113,1642.05127,5273.846191,382.0512695,1348.589722,2712.307617,3217.307617,970.0,k,articulators
305.6796875,27,4117.05127,7640.384766,5096.538574,2181.025635,6799.743652,1468.205078,3031.923096,1384.359009,2059.358887,5430.384766,3177.179443,7468.461426,8179.358887,6144.615234,1712.820557,543.0769043,k,articulators
305.6875,27,367.8204956,5023.077148,4987.05127,6056.410156,3851.153809,1168.846191,5857.94873,33.07691574,6223.461426,4385.897461,7524.358887,3716.923096,5990.512695,8138.717773,2650.897461,2506.923096,k,articulators
305.6953125,27,8217.564453,1364.615356,5573.717773,4753.846191,8211.666992,4281.025879,1758.333374,1235.0,2096.025635,7284.102539,3061.666748,845.2564087,7171.922852,698.5897217,6127.307617,5572.179688,k,articulators
305.703125,27,8062.692383,3265.256348,5962.436035,2089.230713,7923.077148,5645.512695,5119.487305,980.5128174,6330.128418,3647.307617,1414.74353,3089.102539,7966.794922,133.0769196,6408.846191,2944.871826,k,articulators
305.7109375,27,1903.717896,6473.846191,1710.0,4432.436035,2816.666748,543.0769043,4210.128418,1535.512817,810.5128174,2222.435791,1537.05127,4149.358887,4929.871582,7241.410156,5225.641113,3858.076904,k,articulators
305.71875,27,3943.333252,995.5128174,7110.897461,4852.307617,4902.05127,6099.102539,4935.256348,8194.615234,3284.230713,5948.205078,394.3589783,1645.0,6328.846191,8284.230469,2605.641113,6541.794922,k,articulators
305.7265625,27,3005.0,1902.179443,3118.461426,130.2564087,3749.743652,6330.512695,3943.333252,5777.692383,946.9230957,670.0,4078.589844,5950.0,5183.589844,5772.692383,7850.769043,3780.384521,k,articulators
305.734375,27,8201.666992,5923.589844,747.6923218,3798.461426,2395.128174,4386.794922,8328.333008,5045.769043,5342.94873,1975.769165,2894.230713,2240.256348,1595.128174,4987.94873,184.358963,176.2820435,k,articulators
305.7421875,27,8356.666992,7203.205078,7844.871582,1531.794922,6499.871582,6370.128418,4559.102539,838.0769043,6726.153809,730.6409912,4763.589844,7005.256348,1271.025635,2331.538574,7355.641113,6737.94873,k,articulators
305.75,27,2999.358887,1289.615356,8228.205078,1496.410278,5874.487305,7974.230957,5251.538574,5134.358887,5667.692383,890.1281738,5543.717773,1573.333374,227.8205109,5017.692383,4260.641113,7681.153809,k,articulators
305.7578125,27,3102.179443,5548.846191,4432.820313,3113.076904,4316.538574,5949.743652,5627.820313,6900.769043,1174.359009,8124.358887,1826.153809,4751.153809,2742.94873,2567.05127,1640.0,4169.102539,k,articulators
305.765625,27,2694.230713,6480.256348,6333.846191,5257.436035,7822.563965,6892.307617,4994.487305,324.1025696,2192.435791,5377.179688,936.0256348,2409.615479,270.0,380.8974304,3223.076904,371.9230652,k,articulators
305.7734375,27,4328.205078,1640.256348,4395.512695,3072.307617,6471.666504,7441.794922,2408.846191,2257.179443,4802.05127,1785.640991,5349.487305,5630.0,4236.666504,3110.512939,4432.307617,6785.384766,k,articulators
305.78125,27,5854.102539,1904.487183,3173.718018,5810.512695,4712.820313,6315.641113,2871.281982,8371.154297,4755.0,8075.128418,393.5897217,5510.0,2950.897461,4276.538574,6321.282227,5791.410156,k,articulators
305.7890625,27,5827.05127,3032.05127,892.1795044,8322.820313,5566.025879,6403.077148,7288.846191,7192.820313,8222.051758,4622.179688,8393.205078,7681.025879,5254.871582,2518.846191,6237.179688,3776.281982,k,articulators
305.796875,27,6724.871582,3181.794922,1171.282104,2483.718018,5806.538574,3845.384521,3200.897461,7244.358887,6399.743652,3296.153809,1146.538452,1463.846191,3907.307617,7030.769043,6718.077148,1316.282104,k,articulators
305.8046875,27,4656.153809,6888.461426,6977.692383,3385.256348,1195.128174,4186.538574,2892.564209,4768.333496,7144.615234,3960.128174,1686.410278,6184.358887,4508.846191,8323.845703,5305.512695,7923.589844,k,articulators
