Method,raw_imagined_train_mean,raw_imagined_train_std,raw_imagined_test_mean,raw_imagined_test_std,preprocessed_imagined_train_mean,preprocessed_imagined_train_std,preprocessed_imagined_test_mean,preprocessed_imagined_test_std,features_imagined_train_mean,features_imagined_train_std,features_imagined_test_mean,features_imagined_test_std,raw_inner_train_mean,raw_inner_train_std,raw_inner_test_mean,raw_inner_test_std,preprocessed_inner_train_mean,preprocessed_inner_train_std,preprocessed_inner_test_mean,preprocessed_inner_test_std,features_inner_train_mean,features_inner_train_std,features_inner_test_mean,features_inner_test_std
LinearDiscriminantAnalysis(),0.1225250244140625,0.00024561121221643325,0.12213541666666668,0.0013446463421918546,0.11226157855406323,0.0003363837755072753,0.1115889599142224,0.0007466506873714885,0.32884012539184954,0.017709518006887734,0.10282131661442007,0.019666943123960026,0.13640645345052083,0.0006292313814038616,0.13596598307291669,0.0013150522958327103,0.10595325969494229,0.00044307210776820216,0.10539682680375737,0.001116613037688492,0.3274294670846395,0.0049664512594842815,0.0915360501567398,0.01475686808268316
