Method,raw_train_mean,raw_train_std,raw_test_mean,raw_test_std,preprocessed_train_mean,preprocessed_train_std,preprocessed_test_mean,preprocessed_test_std,features_train_mean,features_train_std,features_test_mean,features_test_std,mfcc_train_mean,mfcc_train_std,mfcc_test_mean,mfcc_test_std
AdaBoostClassifier(learning_rate=1.5),0.150212409,0.002464949,0.148950196,0.002225727,0.130960973,0.001808002,0.129473338,0.002199989,0.142767296,0.011966225,0.056603774,0.006162238,0.144025157,0.009026855,0.074213836,0.015811076
