Method,raw_imagined_train_mean,raw_imagined_train_std,raw_imagined_test_mean,raw_imagined_test_std,preprocessed_imagined_train_mean,preprocessed_imagined_train_std,preprocessed_imagined_test_mean,preprocessed_imagined_test_std,features_imagined_train_mean,features_imagined_train_std,features_imagined_test_mean,features_imagined_test_std,raw_inner_train_mean,raw_inner_train_std,raw_inner_test_mean,raw_inner_test_std,preprocessed_inner_train_mean,preprocessed_inner_train_std,preprocessed_inner_test_mean,preprocessed_inner_test_std,features_inner_train_mean,features_inner_train_std,features_inner_test_mean,features_inner_test_std,mfcc_imagined_train_mean,mfcc_imagined_train_std,mfcc_imagined_test_mean,mfcc_imagined_test_std,mfcc_inner_train_mean,mfcc_inner_train_std,mfcc_inner_test_mean,mfcc_inner_test_std
"KNeighborsClassifier(n_jobs=-2, n_neighbors=13)",0.925946045,0.000555543,0.902665202,0.001367127,0.760330762,0.000778094,0.662864696,0.001333513,0.22633135,0.002250754,0.074610962,0.003262953,0.978816732,9.14E-05,0.969437663,0.000721581,0.820362723,0.000247299,0.735674311,0.001123567,0.22444782,0.008181046,0.06458,0.003606138,0.222881993,0.005288914,0.074601523,0.008402327,0.210972221,0.010798035,0.075232809,0.015565497
