Method,raw_train_mean,raw_train_std,raw_test_mean,raw_test_std,preprocessed_train_mean,preprocessed_train_std,preprocessed_test_mean,preprocessed_test_std,features_train_mean,features_train_std,features_test_mean,features_test_std,mfcc_train_mean,mfcc_train_std,mfcc_test_mean,mfcc_test_std,linear_train_mean,linear_train_std,linear_test_mean,linear_test_std
"SVC(cache_size=2000, kernel='sigmoid')",0.5020182291666666,0.00072350620999,0.4959635416666666,0.0014470124199799,0.4981469187166165,0.0041508231629924,0.4976265904005046,0.0090496403782652,0.4950622825721019,0.017881598205397,0.4347203377054123,0.0395502209890259,0.5199753114128605,0.0076278540995853,0.459897482285542,0.0157265835266399,0.5050125313283208,0.004688793717761816,0.4450474898236092,0.031197764560796985
