Method,raw_imagined_train_mean,raw_imagined_train_std,raw_imagined_test_mean,raw_imagined_test_std,preprocessed_imagined_train_mean,preprocessed_imagined_train_std,preprocessed_imagined_test_mean,preprocessed_imagined_test_std,features_imagined_train_mean,features_imagined_train_std,features_imagined_test_mean,features_imagined_test_std,raw_inner_train_mean,raw_inner_train_std,raw_inner_test_mean,raw_inner_test_std,preprocessed_inner_train_mean,preprocessed_inner_train_std,preprocessed_inner_test_mean,preprocessed_inner_test_std,features_inner_train_mean,features_inner_train_std,features_inner_test_mean,features_inner_test_std
KNeighborsClassifier(n_jobs=-2),0.9390726725260418,0.000155156868204263,0.8511474609374999,0.0010666086379797284,0.7748714891056604,0.0004054892428675079,0.5406647087793215,0.0011154423329292505,0.33510870308414503,0.006198899795964687,0.0789898475001062,0.00848918914495118,0.9309061686197917,0.0011697679580092886,0.8334757486979166,0.0008832096193159046,0.759081331568623,0.0011178044759803133,0.5157290171973934,0.0009890833437827798,0.3322921013729055,0.00903366564737363,0.0639546134639801,0.0061940695547458
