Method,raw_imagined_train_mean,raw_imagined_train_std,raw_imagined_test_mean,raw_imagined_test_std,preprocessed_imagined_train_mean,preprocessed_imagined_train_std,preprocessed_imagined_test_mean,preprocessed_imagined_test_std,features_imagined_train_mean,features_imagined_train_std,features_imagined_test_mean,features_imagined_test_std,raw_inner_train_mean,raw_inner_train_std,raw_inner_test_mean,raw_inner_test_std,preprocessed_inner_train_mean,preprocessed_inner_train_std,preprocessed_inner_test_mean,preprocessed_inner_test_std,features_inner_train_mean,features_inner_train_std,features_inner_test_mean,features_inner_test_std,mfcc_imagined_train_mean,mfcc_imagined_train_std,mfcc_imagined_test_mean,mfcc_imagined_test_std,mfcc_inner_train_mean,mfcc_inner_train_std,mfcc_inner_test_mean,mfcc_inner_test_std
GaussianNB(),0.097311401,0.000222994,0.097420247,0.000933091,0.087854804,0.000307524,0.087611232,0.001068799,0.0830721,0.003996097,0.07460815,0.013358794,0.093752035,0.000273821,0.093326823,0.001078664,0.088888187,0.000252269,0.088675192,0.000410493,0.090595611,0.007395063,0.073354232,0.016179922,0.40407168,0.00810224,0.074600343,0.011680412,0.400629101,0.009401324,0.058307256,0.007674014
