Method,raw_train_mean,raw_train_std,raw_test_mean,raw_test_std,preprocessed_train_mean,preprocessed_train_std,preprocessed_test_mean,preprocessed_test_std,features_train_mean,features_train_std,features_test_mean,features_test_std,mfcc_train_mean,mfcc_train_std,mfcc_test_mean,mfcc_test_std
"KNeighborsClassifier(n_jobs=-2, n_neighbors=89)",0.7694311468454665,0.0016645152412527,0.7535498087050421,0.000720258475162,0.3562591136052317,0.0003581211493959,0.3090843925981569,0.0005945790274068,0.1056603773584905,0.0040759375461684,0.0515723270440251,0.0088944249205855,0.11132075471698115,0.012227812638505395,0.05031446540880504,0.010820534927097643
