Time:128Hz,Epoch,F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4,Ref1,Ref2,Label,Stage
8.0859375,0,2268.589844,6853.077148,3004.615479,73.33332825,3262.179443,936.5384521,7960.384766,1574.230713,1808.205078,1386.923096,8291.282227,3367.692383,3740.384521,7208.333496,5233.846191,5431.794922,t,articulators
8.09375,0,5343.205078,1622.94873,8367.051758,3198.205078,7216.282227,6042.563965,7349.487305,6275.0,1345.512817,6757.563965,3086.410156,5178.846191,5028.717773,6218.077148,333.8461304,975.8973999,t,articulators
8.1015625,0,7534.487305,6692.94873,3461.410156,2581.794922,6380.256348,7298.205078,3963.333252,8095.641113,2974.615479,1531.794922,766.666687,2256.153809,969.1025391,6571.282227,6621.410156,1930.512817,t,articulators
8.109375,0,1792.179443,3643.333252,5372.820313,810.3845825,1577.564087,5339.615234,2145.128174,4943.846191,8189.743652,2647.05127,5547.94873,3065.897461,3131.410156,5792.179688,2521.666748,2685.769287,t,articulators
8.1171875,0,5825.384766,2748.718018,3156.410156,583.9743652,1107.564087,5416.410156,3968.718018,4857.94873,4481.666504,1358.076904,3900.641113,2460.384521,8190.641113,1803.846191,1990.512817,7442.94873,t,articulators
8.125,0,7882.179688,4476.794922,7778.205078,2148.974365,4156.922852,8056.538574,1952.564087,6526.794922,4877.94873,7561.410156,3068.333252,7369.743652,7665.641113,6500.512695,2186.666748,159.6153717,t,articulators
8.1328125,0,8057.692383,6313.974121,1253.974365,442.3076782,4530.384766,6121.538574,968.8461304,5841.282227,2629.230713,6799.871582,5418.077148,8156.025879,1173.717896,1970.384644,5396.153809,1362.179443,t,articulators
8.140625,0,3923.718018,52.56409454,6564.615234,6138.461426,185.2564087,4010.0,3318.589844,3089.487061,1171.410278,366.7948608,5131.794922,7365.512695,7464.871582,5240.256348,1547.307739,1162.564087,t,articulators
8.1484375,0,7638.846191,1390.384644,8053.333496,4457.05127,907.5640869,435.0,8001.282227,2021.410278,5654.743652,2557.94873,2125.512695,3067.05127,4558.846191,4748.461426,3524.615479,8122.436035,t,articulators
8.15625,0,1507.307739,4550.256348,5119.230957,996.2820435,3301.025635,3344.615479,5371.666504,1887.820557,1762.05127,4468.077148,7134.487305,2712.820557,2133.076904,8255.12793,6025.769043,6175.512695,t,articulators
8.1640625,0,2114.743652,4125.384766,1618.717896,8036.282227,5403.461426,6642.563965,2042.307739,6681.410156,4676.410156,7303.077148,4710.769043,4344.230957,3473.589844,5974.230957,1299.615356,7254.487305,t,articulators
8.171875,0,882.5640869,1318.717896,6206.410156,7669.358887,7882.563965,603.4615479,549.7435913,743.2051392,5275.769043,3530.256348,3689.871826,4461.794922,1533.846191,5975.128418,6576.025879,8346.282227,t,articulators
8.1796875,0,5426.666504,4446.922852,7285.897461,5108.589844,2313.718018,885.8973999,7998.077148,1994.230713,8064.743652,8141.153809,587.0512695,3321.153809,7062.692383,5030.0,3304.487061,7159.487305,t,articulators
8.1875,0,289.4871826,5717.820313,192.5640869,6741.410156,3920.256348,4870.384766,4880.512695,3040.769287,2358.333252,5095.384766,1058.333374,5803.974121,2814.615479,688.333313,3876.153809,3007.435791,t,articulators
8.1953125,0,5018.589844,892.1795044,3702.307617,3600.0,7259.871582,5183.077148,2065.897461,5219.358887,2074.102539,6613.077148,1598.589722,6324.487305,6543.589844,2690.128174,7648.974609,5985.769043,t,articulators
8.203125,0,1651.282104,6072.820313,4237.05127,3599.230713,5521.282227,2953.333252,5828.717773,2837.820557,1429.359009,1377.564087,5636.025879,2850.128174,1711.666626,2416.666748,2943.461426,1641.666626,t,articulators
8.2109375,0,2895.256348,3946.538574,7695.256348,1151.794922,5727.436035,6882.307617,2582.94873,3649.743652,3797.820557,1171.153809,7557.820313,1436.538452,2942.94873,4650.128418,8378.205078,6504.743652,t,articulators
8.21875,0,6343.077148,2448.589844,4668.077148,3289.102539,8375.12793,5687.94873,2942.435791,4958.205078,4202.179688,7316.025879,471.7948608,6624.230957,7417.563965,4294.102539,6050.256348,444.615387,t,articulators
8.2265625,0,4655.769043,7380.641113,2855.512939,4768.205078,3572.94873,5982.94873,6430.128418,4863.077148,2488.076904,5182.820313,5417.436035,6815.897461,3122.564209,7355.641113,8174.358887,7949.230957,t,articulators
8.234375,0,3507.05127,389.8717957,1209.871826,2931.794922,7447.94873,7282.692383,6986.538574,3828.718018,7281.025879,7642.692383,7204.743652,4917.179688,3887.179443,4740.769043,5485.897461,8329.743164,t,articulators
8.2421875,0,8161.153809,6694.102539,116.9230652,6642.436035,1346.153809,1937.05127,211.0256348,704.1025391,1013.84613,5416.410156,4076.153809,1743.205078,2541.538574,4092.94873,4000.384521,5707.05127,t,articulators
8.25,0,5680.384766,4973.717773,1899.102539,6962.563965,4019.487061,3528.846191,7970.641113,5169.615234,5158.461426,7677.692383,3694.102539,4181.153809,7367.307617,284.7435913,3875.641113,1585.640991,t,articulators
8.2578125,0,2727.692383,2266.281982,7385.512695,5305.384766,1109.615356,7211.282227,1304.615356,4786.666504,2476.153809,7004.743652,2334.743652,1050.384644,2189.230713,7861.410156,5267.563965,2452.435791,t,articulators
8.265625,0,5610.0,7955.512695,5266.666504,6440.384766,5748.589844,7654.615234,3410.384521,7967.179688,7890.128418,7043.974121,3502.05127,1576.025635,1848.717896,2116.025635,5092.307617,6449.615234,t,articulators
8.2734375,0,4201.794922,2831.025635,2377.307617,5364.230957,2290.384521,315.6410217,4100.897461,527.6923218,5361.666504,5295.256348,6035.897461,7795.128418,1026.923096,1653.589722,1348.461548,5717.436035,t,articulators
8.28125,0,7296.153809,5755.128418,7699.743652,1363.205078,3116.025635,3848.205078,4913.846191,5137.05127,6550.512695,4260.897461,61.53845215,4455.897461,3201.410156,8281.154297,2800.641113,5615.128418,t,articulators
8.2890625,0,1799.871826,5490.384766,3244.358887,3129.743652,5249.743652,1815.640991,4375.769043,3104.230713,1457.820557,3315.384521,3028.718018,7638.846191,833.4615479,5126.153809,4165.512695,3103.461426,t,articulators
8.296875,0,4209.358887,5921.410156,4948.205078,6326.153809,4920.897461,7299.871582,7872.05127,2229.230713,7058.205078,1456.025635,8202.051758,4417.05127,4642.307617,7937.692383,2718.333252,8129.743652,t,articulators
8.3046875,0,2549.230713,7741.538574,4582.94873,5701.922852,2955.769287,7007.436035,5558.717773,6244.743652,5674.487305,7271.666504,3484.358887,5814.615234,626.9230957,2530.641113,105.1281967,4624.615234,t,articulators
8.3125,0,553.2051392,6729.615234,1345.0,5259.743652,5114.487305,5391.922852,5716.666504,1970.128174,5334.871582,49.48717117,3184.230713,3619.743652,8167.307617,4303.974121,5252.436035,3008.461426,t,articulators
8.3203125,0,4808.077148,1905.128174,5764.615234,5045.897461,6017.307617,1676.025635,3962.05127,1094.487183,2858.589844,7377.563965,2386.025635,7285.897461,2354.102539,127.3076859,470.0,4240.641113,t,articulators
8.328125,0,950.6409912,4978.846191,5266.153809,827.3076782,890.1281738,2436.794922,5259.358887,8272.692383,4375.384766,676.9230957,7843.461426,1591.538452,2890.897461,3230.641113,1115.384644,6686.025879,t,articulators
8.3359375,0,7291.666504,2716.666748,5777.692383,8398.717773,441.0256348,460.8974304,1417.435913,4622.179688,6766.153809,7172.820313,917.0512695,4382.94873,113.0769119,2127.692383,2017.435913,3195.128174,t,articulators
8.34375,0,7759.230957,2767.179443,4092.692383,5782.05127,1932.435913,1837.435913,1352.435913,6202.436035,7671.666504,6369.230957,1965.512817,147.5640869,2275.0,1590.769165,6992.563965,7288.205078,t,articulators
8.3515625,0,5220.897461,4008.846191,134.4871674,5817.94873,4681.666504,2363.974365,7980.0,4287.307617,893.333313,7707.820313,4356.794922,3614.743652,1203.589722,6525.384766,5627.820313,3292.179443,t,articulators
8.359375,0,6072.05127,7708.205078,5591.153809,1884.615356,2278.461426,7736.794922,3333.205078,892.8204956,206.1538391,5664.230957,4192.307617,7520.256348,4882.820313,6053.589844,5578.846191,210.384613,t,articulators
8.3671875,0,4392.563965,1413.589722,959.6153564,5512.820313,4993.333496,5419.743652,4288.461426,8300.256836,696.9230957,7955.897461,7959.230957,4088.589844,2640.256348,500.0,7880.256348,2092.307617,t,articulators
8.375,0,3566.538574,7010.256348,7923.077148,8206.538086,7234.230957,5076.282227,2337.94873,2775.0,6619.871582,4039.102539,2842.692383,2169.102539,3345.512939,4265.384766,872.9487305,3285.512939,t,articulators
8.3828125,0,5494.743652,452.0512695,176.9230652,5091.282227,3482.692383,561.0256348,5632.94873,1254.74353,3947.820557,905.7692261,7621.410156,1766.410278,3239.102539,472.6922913,7526.282227,687.3076782,t,articulators
8.390625,0,1464.615356,1350.769165,3132.05127,761.9230957,268.0769043,5608.974121,1421.282104,3589.358887,5417.05127,2761.923096,6453.461426,2449.615479,3421.410156,8185.897461,1201.538452,1001.538452,t,articulators
8.3984375,0,713.5897217,4797.94873,2667.820557,4940.641113,7468.717773,4146.282227,118.4615326,2641.410156,6194.102539,988.4615479,763.0769043,3329.230713,2869.102539,3905.128174,4157.05127,4829.615234,t,articulators
8.40625,0,4838.205078,1643.205078,5759.743652,7094.743652,3049.743652,3580.384521,5584.358887,3214.487061,3264.615479,7810.769043,3168.974365,1607.179443,2923.589844,2112.435791,4212.94873,4156.410156,t,articulators
8.4140625,0,2833.333252,4767.436035,5193.589844,2307.94873,3594.358887,8348.717773,224.2307587,2755.512695,7908.333496,2565.256348,189.8717804,2712.820557,7235.512695,6661.538574,5324.615234,1490.897461,t,articulators
8.421875,0,5906.153809,6251.538574,1218.717896,3238.589844,3465.897461,321.2820435,1138.589722,6155.256348,5070.897461,1416.410278,7930.0,658.8461304,1711.923096,5597.307617,7418.846191,2946.025635,t,articulators
8.4296875,0,2171.538574,5569.743652,1171.025635,4511.410156,8285.640625,1625.769165,4923.333496,5538.846191,4101.922852,8193.461914,1896.538452,3485.128174,6881.538574,5073.461426,5733.589844,4920.897461,t,articulators
8.4375,0,6186.282227,820.2564087,2861.794922,1527.179443,7671.538574,5682.94873,7003.846191,6393.333496,1413.205078,5929.615234,5594.102539,8131.153809,3376.923096,1897.564087,4149.871582,6905.256348,t,articulators
8.4453125,0,2098.589844,6353.717773,3493.589844,7420.256348,7187.436035,622.4359131,8281.794922,2273.205078,6078.205078,7234.230957,486.4102478,6468.974121,6204.230957,8131.794922,4967.307617,6790.0,t,articulators
8.453125,0,914.4871826,3291.281982,5080.256348,2521.410156,3628.076904,3514.743652,5130.384766,5222.05127,4795.0,7228.717773,1914.615356,1124.74353,4360.897461,6985.384766,3988.846191,6667.692383,t,articulators
8.4609375,0,5243.333496,3524.102539,5586.410156,3966.666748,4648.974121,1196.794922,2527.435791,6126.025879,3693.333252,1908.205078,4059.487061,3155.897461,1610.769165,2829.358887,8048.717773,5003.589844,t,articulators
8.46875,0,6084.230957,787.6923218,4116.666504,901.4102783,7033.717773,762.4359131,1612.820557,315.0,1824.74353,5742.436035,464.3589783,3219.102539,4286.538574,4231.025879,3127.564209,1566.794922,t,articulators
8.4765625,0,5681.538574,6711.153809,6097.307617,5024.102539,4591.666504,4833.717773,8364.230469,6012.820313,7756.666504,5268.077148,5789.230957,3734.358887,526.5384521,8356.794922,3508.846191,1450.769165,t,articulators
8.484375,0,4046.666748,3724.615479,7122.436035,6480.256348,829.4871826,436.7948608,1804.230713,1843.076904,3067.307617,573.333313,3367.564209,7749.871582,839.1025391,713.0769043,1127.307739,3837.179443,t,articulators
8.4921875,0,5361.153809,3060.897461,7772.05127,6473.717773,424.2307739,2910.897461,846.9230957,3562.564209,2451.153809,3361.281982,2910.641113,2997.94873,814.7435913,8397.564453,6112.179688,4480.384766,t,articulators
8.5,0,5955.897461,3966.538574,167.6923065,2001.410278,387.0512695,2259.743652,4404.358887,8363.717773,280.0,1376.410278,5585.512695,4583.846191,6187.692383,7347.820313,4385.384766,7454.230957,t,articulators
8.5078125,0,243.97435,1306.410278,6846.025879,4591.666504,6089.230957,3795.0,6752.94873,6494.487305,8347.948242,414.3589783,2637.820557,3937.307617,456.0256348,4052.820557,231.7948608,4749.743652,t,articulators
8.515625,0,1181.923096,769.2307739,3093.205078,2060.384521,4368.461426,4754.615234,6370.641113,5471.922852,7086.410156,1079.871826,8322.692383,5584.230957,5488.717773,4268.205078,2033.974365,5714.871582,t,articulators
8.5234375,0,424.3589783,5557.563965,6088.077148,2683.461426,1434.230713,1034.74353,7496.922852,1766.025635,2417.05127,3222.94873,327.3076782,4575.641113,6458.846191,8310.640625,2702.05127,7597.820313,t,articulators
8.53125,0,4995.769043,8261.025391,7313.205078,4532.692383,1556.794922,7842.436035,7981.666504,5427.436035,1037.564087,8312.820313,8393.845703,5690.128418,4870.897461,532.0512695,5797.436035,381.0256348,t,articulators
8.5390625,0,7644.358887,5434.102539,4398.717773,6888.974121,7866.025879,6337.94873,4813.846191,2171.794922,3064.743652,6207.436035,7338.846191,2132.05127,4497.692383,3210.512939,7483.589844,116.6666565,t,articulators
8.546875,0,2304.615479,725.0,3547.05127,4525.128418,7971.922852,6094.358887,1749.871826,6824.230957,1495.640991,7314.871582,7010.769043,5014.743652,462.8204956,7464.871582,3880.0,7829.102539,t,articulators
8.5546875,0,759.6153564,3268.076904,1492.564087,6117.692383,1310.384644,1287.94873,6311.922852,1362.307739,6857.179688,3238.205078,7650.512695,1259.74353,2185.256348,2837.820557,7580.769043,6499.743652,t,articulators
8.5625,0,552.8204956,652.8204956,1610.128174,6457.05127,7600.641113,1164.74353,200.384613,5092.179688,7598.205078,7618.717773,647.9487305,5698.974121,6361.538574,715.5128174,6249.102539,5059.743652,t,articulators
8.5703125,0,3208.846191,5020.128418,6165.769043,7836.410156,5607.94873,7793.974609,7857.436035,4733.077148,1303.717896,7695.512695,5618.846191,8352.948242,6971.153809,7014.743652,2075.384521,540.7692261,t,articulators
8.578125,0,8157.692383,1727.05127,8041.282227,3956.923096,7630.256348,2413.846191,4944.871582,7299.615234,4417.563965,4622.94873,5566.666504,5020.256348,6890.128418,2318.076904,7144.487305,1142.307739,t,articulators
8.5859375,0,6111.666504,3916.666748,7615.512695,2507.564209,1745.640991,5482.692383,6866.922852,6928.846191,683.2051392,3686.666748,6348.717773,6130.769043,5982.179688,6902.692383,7301.282227,395.1282043,t,articulators
8.59375,0,180.7692261,1146.153809,5041.282227,4653.333496,7902.436035,1739.487183,3903.846191,2612.564209,5649.615234,4147.436035,810.8973999,1791.153809,3305.512939,2911.281982,3940.0,3651.666748,t,articulators
8.6015625,0,3665.512939,657.1795044,434.2307739,3842.692383,2946.794922,702.9487305,1747.564087,3633.205078,1820.769165,3945.384521,6542.179688,1908.974365,271.5384521,8096.794922,6945.769043,1141.282104,t,articulators
8.609375,0,1386.794922,82.30768585,4979.230957,4906.282227,3229.102539,2089.358887,7304.743652,2641.025635,7745.897461,8234.102539,4563.717773,4246.153809,8227.179688,6101.025879,4163.846191,136.9230652,t,articulators
8.6171875,0,7403.846191,6981.025879,6745.128418,1734.230713,4490.256348,931.4102783,5684.743652,1699.871826,8204.102539,673.8461304,4128.077148,3011.410156,7285.897461,6096.410156,1135.769165,4085.128174,t,articulators
8.625,0,1752.435913,705.0,389.615387,2428.718018,4321.410156,7553.974609,5701.410156,1506.153809,5984.487305,659.1025391,3607.94873,1781.538452,1148.461548,2322.94873,4275.128418,6518.333496,t,articulators
8.6328125,0,2653.589844,4582.692383,4440.641113,6792.692383,512.6923218,7173.333496,7186.538574,6680.0,2647.05127,3271.923096,2.051273108,3121.153809,5024.358887,328.5897217,1954.615356,5572.179688,t,articulators
8.640625,0,2017.179443,258.9743652,4626.410156,2796.025635,6670.384766,3090.512939,3087.435791,6962.179688,6322.563965,3870.384521,7123.846191,6188.846191,7036.794922,4713.589844,3784.230713,6394.358887,t,articulators
8.6484375,0,6187.05127,2306.025635,556.2820435,286.0256348,2943.205078,6470.128418,229.1025543,2045.0,4280.641113,7747.05127,3063.846191,4233.205078,695.3845825,6281.282227,1173.846191,7297.563965,t,articulators
8.65625,0,3567.307617,1362.179443,3377.94873,6372.05127,8080.384766,1744.102539,2901.538574,6510.0,7000.384766,1476.666626,5959.102539,3336.923096,6254.615234,2657.179443,3966.281982,2216.538574,t,articulators
8.6640625,0,7238.717773,1903.846191,4469.743652,5708.077148,4107.94873,4124.358887,4910.0,6502.307617,3771.794922,297.1794739,648.333313,7983.461426,3334.743652,4565.384766,7222.179688,5724.102539,t,articulators
8.671875,0,7146.282227,5120.128418,6284.615234,5622.563965,2924.615479,8125.897461,1765.769165,1148.974365,3457.179443,2922.564209,3064.358887,3546.538574,552.4359131,7258.589844,1959.871826,6884.871582,t,articulators
8.6796875,0,1653.076904,99.61537933,8038.589844,5859.230957,719.1025391,6677.692383,5079.743652,1338.076904,8249.230469,5452.563965,7944.487305,8280.0,3272.307617,6409.871582,5695.769043,8342.692383,t,articulators
8.6875,0,2124.743652,1521.666626,3636.153809,2397.820557,1142.307739,1546.538452,996.9230957,5544.102539,62.17947769,6110.769043,5200.897461,2948.076904,4392.307617,2476.410156,1458.461548,6300.0,t,articulators
8.6953125,0,10.76922226,6412.307617,4798.077148,3134.615479,1382.435913,388.333313,287.8204956,5100.769043,3574.102539,7507.563965,533.4615479,3789.102539,4849.871582,3024.358887,2725.641113,7289.871582,t,articulators
8.703125,0,4374.871582,3368.589844,5010.897461,4277.179688,2678.718018,932.8204956,2651.153809,6640.384766,676.9230957,134.2307587,1458.974365,1655.897461,5126.922852,5047.563965,3906.794922,8291.922852,t,articulators
8.7109375,0,7551.025879,3462.94873,422.5640869,4466.922852,5522.436035,5305.256348,371.9230652,6777.94873,774.4871826,2638.461426,7675.256348,3578.076904,7399.358887,6459.871582,2218.974365,3123.846191,t,articulators
8.71875,0,8097.820313,4789.871582,7758.846191,7124.871582,3383.461426,6505.384766,8153.717773,1817.820557,7572.820313,3685.769287,130.2564087,720.8973999,128.2051239,3323.846191,1913.461548,665.6409912,t,articulators
8.7265625,0,271.0256348,5701.922852,5490.641113,7453.974609,3129.615479,4174.358887,6985.0,6774.230957,7554.358887,7952.179688,713.2051392,3987.05127,2082.05127,2356.666748,3811.153809,6652.563965,t,articulators
8.734375,0,5983.589844,5608.333496,3875.384521,7972.179688,4858.717773,344.3589783,5224.358887,126.4102478,5258.974121,904.1025391,5102.563965,3441.666748,5517.563965,8119.102539,2932.564209,5828.589844,t,articulators
8.7421875,0,255.2564087,2986.153809,6788.717773,7851.794922,7815.128418,8014.358887,2332.94873,74.48716736,5083.974121,3925.512939,1107.94873,445.1282043,5529.743652,2025.769165,667.0512695,6969.871582,t,articulators
8.75,0,6003.589844,880.5128174,3245.641113,7361.410156,4697.436035,788.7179565,7479.230957,4549.615234,8031.410156,2346.538574,1956.282104,4892.05127,2474.230713,3819.615479,8227.564453,1730.128174,t,articulators
8.7578125,0,7962.692383,6575.128418,1935.512817,5310.512695,5862.563965,4710.256348,6015.0,7845.897461,3454.230713,3705.384521,4710.128418,7710.128418,8339.615234,7313.077148,7059.230957,7136.282227,t,articulators
8.765625,0,6487.307617,2753.076904,4307.307617,3587.692383,7196.282227,7483.974609,2578.461426,5439.358887,4235.769043,175.8974304,3781.025635,5273.974121,2451.538574,1941.538452,5247.563965,2373.076904,t,articulators
8.7734375,0,4018.461426,5288.717773,1320.128174,6502.94873,1806.153809,3584.871826,4666.922852,1946.666626,3640.384521,6240.641113,5841.922852,3992.94873,5086.410156,1548.333374,5492.563965,7658.717773,t,articulators
8.78125,0,1344.615356,8300.897461,4061.794922,270.384613,471.0256348,3274.615479,2056.923096,6135.897461,8226.410156,1573.461548,6106.282227,2488.333252,2808.461426,3904.615479,5623.205078,7592.307617,t,articulators
8.7890625,0,4215.897461,7831.025879,7882.05127,49.74357986,990.3845825,3725.641113,5421.153809,3414.743652,3372.692383,825.8973999,3373.846191,5728.846191,5611.538574,2171.538574,2100.769287,1274.230713,t,articulators
8.796875,0,4850.384766,53.84614563,4943.077148,4452.307617,8149.358887,5171.922852,661.9230957,700.3845825,6827.179688,539.6153564,5442.563965,7304.102539,2414.487061,5112.05127,6785.769043,597.8204956,t,articulators
8.8046875,0,3590.897461,345.8974304,8273.333008,8104.871582,1999.615356,7424.743652,2584.615479,6417.436035,1935.128174,3631.153809,2522.435791,5821.666504,8088.333496,32.17947769,4223.846191,4312.436035,t,articulators
8.8125,0,4786.922852,4307.05127,4560.128418,4643.589844,1541.538452,2646.025635,5893.974121,4140.0,5086.153809,2476.410156,7604.743652,8280.512695,5761.410156,6741.538574,3593.333252,3476.025635,t,articulators
8.8203125,0,4976.666504,5091.666504,8038.461426,1434.359009,4613.717773,6738.974121,2219.102539,5732.179688,487.8204956,4029.358887,2587.05127,4595.0,7982.05127,4310.769043,1198.076904,4472.692383,t,articulators
8.828125,0,1629.615356,8400.769531,2383.333252,2513.589844,6408.974121,2541.025635,795.3845825,2381.794922,3883.974365,3075.512939,7715.0,317.8204956,6505.384766,4280.128418,6623.974121,5747.94873,t,articulators
8.8359375,0,8295.256836,2483.333252,380.5128174,6434.615234,6978.589844,6514.871582,6843.846191,596.5384521,7751.025879,3805.641113,3974.871826,1057.564087,2940.128174,4274.615234,2852.820557,7386.794922,t,articulators
8.84375,0,1405.640991,4984.871582,2835.512939,8265.384766,286.7948608,2060.384521,5483.974121,5266.025879,2384.358887,2308.461426,1369.487183,2276.025635,1013.84613,7352.692383,5646.922852,656.9230957,t,articulators
8.8515625,0,6552.307617,3318.461426,7812.307617,4434.615234,6161.410156,5083.846191,1864.871826,6726.410156,1626.923096,3361.923096,2092.307617,3634.230713,6400.512695,7243.846191,4577.307617,5455.384766,t,articulators
8.859375,0,7392.820313,3055.128174,4722.179688,3019.743652,5431.410156,3151.410156,1032.05127,1934.74353,4624.358887,6455.384766,7561.666504,3528.846191,4559.871582,1472.435913,4489.102539,4315.256348,t,articulators
8.8671875,0,3696.153809,491.1538391,3619.615479,6721.282227,3716.794922,3895.512939,1493.974365,2666.025635,3875.256348,6790.384766,7985.512695,6749.102539,5966.282227,4885.0,6033.205078,8187.05127,t,articulators
8.875,0,3978.974365,1083.205078,7566.025879,4019.358887,2578.461426,4895.512695,5936.666504,5187.307617,192.8205109,1933.076904,7305.128418,3632.179443,3188.076904,7165.256348,8121.922852,6266.666504,t,articulators
8.8828125,0,5158.205078,8302.820313,7182.05127,1478.717896,7064.487305,1723.974365,3172.179443,7584.102539,1777.179443,8147.692383,5093.333496,5830.769043,149.2307587,7227.05127,2687.307617,5600.0,t,articulators
8.890625,0,4267.692383,3070.641113,1282.307739,5443.589844,2769.102539,1193.333374,6513.974121,3324.871826,7461.153809,7877.05127,6983.461426,19.61537552,3758.461426,6345.512695,2381.666748,5628.717773,t,articulators
8.8984375,0,7608.974609,6210.256348,158.97435,522.5640869,6546.794922,3494.743652,5926.666504,7197.179688,6292.436035,2139.743652,1480.384644,2817.307617,3092.179443,6587.05127,2293.461426,3053.718018,t,articulators
8.90625,0,7465.256348,4571.282227,5554.487305,3520.641113,6070.769043,5712.692383,236.9230652,5632.820313,5900.769043,343.333313,8371.922852,6776.538574,6317.179688,5790.256348,7588.846191,673.0769043,t,articulators
8.9140625,0,2478.718018,4555.769043,360.0,859.3589478,3658.333252,2231.025635,4690.512695,6487.692383,4729.230957,2687.820557,2694.230713,4611.410156,1830.512817,5399.102539,3566.923096,3189.615479,t,articulators
8.921875,0,1577.692261,6588.461426,4361.153809,7444.743652,6350.512695,1315.256348,5604.487305,1758.846191,3962.179443,6318.974121,1842.05127,8076.153809,3400.512939,8132.436035,4478.205078,6673.717773,t,articulators
8.9296875,0,1805.384644,7937.307617,419.615387,1470.640991,2254.358887,140.2564087,7678.589844,4095.128174,1455.256348,5035.0,2480.512695,8228.845703,1058.717896,3432.307617,3060.897461,4542.179688,t,articulators
8.9375,0,7809.487305,2044.487183,2345.641113,5682.05127,5303.589844,209.9999847,6654.871582,3113.589844,5093.205078,6532.179688,6405.128418,8015.128418,3809.615479,2138.205078,8164.487305,3896.410156,t,articulators
8.9453125,0,2212.820557,4645.384766,2718.974365,6029.487305,5941.922852,2188.461426,3752.820557,1996.025635,713.0769043,6059.615234,4411.282227,6726.922852,5133.589844,1121.025635,2821.794922,7510.384766,t,articulators
8.953125,0,2663.718018,3769.615479,6818.846191,8363.845703,5581.153809,3480.0,3349.871826,7631.922852,1899.102539,5006.666504,352.5640869,6677.94873,4868.974121,847.0512695,2012.05127,4770.897461,t,articulators
8.9609375,0,4313.717773,4331.538574,6827.179688,3706.666748,3566.923096,620.1281738,3056.153809,7336.282227,5479.358887,3495.897461,5328.333496,5077.05127,792.4359131,7402.179688,8194.487305,2888.205078,t,articulators
8.96875,0,1786.410278,7214.358887,5186.025879,3089.102539,5435.769043,6110.256348,6974.358887,568.8461304,73.84614563,3632.564209,5955.0,2923.846191,6080.769043,6789.871582,2434.871826,5304.230957,t,articulators
8.9765625,0,1062.94873,927.5640869,412.1794739,5990.384766,5549.615234,3219.743652,462.3076782,5909.358887,1989.230713,1125.640991,2969.615479,617.0512695,3640.897461,3493.589844,3628.718018,2366.410156,t,articulators
8.984375,0,4306.538574,4410.897461,6432.307617,5377.436035,3654.871826,4405.512695,1878.333374,1713.846191,5897.563965,3016.923096,5689.487305,4764.358887,2112.564209,2031.538452,5096.282227,5254.615234,t,articulators
