Method,raw_train_mean,raw_train_std,raw_test_mean,raw_test_std,preprocessed_train_mean,preprocessed_train_std,preprocessed_test_mean,preprocessed_test_std,features_train_mean,features_train_std,features_test_mean,features_test_std,mfcc_train_mean,mfcc_train_std,mfcc_test_mean,mfcc_test_std
"KNeighborsClassifier(n_jobs=-2, n_neighbors=131)",0.9382486979166664,0.0011236364319071,0.9369466145833334,0.0029986812377412,0.7639629421918596,0.0004047299112235,0.7546815138151635,0.0059878520009744,0.5225189840272323,0.0081559590896785,0.4550731192522237,0.0159824802950325,0.5124939213705907,0.006375279155910576,0.4749736167646616,0.012744907908825544
