Method,raw_imagined_train_mean,raw_imagined_train_std,raw_imagined_test_mean,raw_imagined_test_std,preprocessed_imagined_train_mean,preprocessed_imagined_train_std,preprocessed_imagined_test_mean,preprocessed_imagined_test_std,features_imagined_train_mean,features_imagined_train_std,features_imagined_test_mean,features_imagined_test_std,raw_inner_train_mean,raw_inner_train_std,raw_inner_test_mean,raw_inner_test_std,preprocessed_inner_train_mean,preprocessed_inner_train_std,preprocessed_inner_test_mean,preprocessed_inner_test_std,features_inner_train_mean,features_inner_train_std,features_inner_test_mean,features_inner_test_std
"KNeighborsClassifier(n_jobs=-2, n_neighbors=139)",0.5846740722656251,0.0013427826852191224,0.5626017252604166,0.003339529834492499,0.28650570204648923,0.0005625965884248617,0.24852125556251212,0.0016108097367562165,0.10470290259986749,0.00672151336132025,0.07021201780345403,0.010848619987715922,0.5784830729166667,0.0007008390590147991,0.5547037760416665,0.0014975174564227918,0.2762758265764527,0.0012763302321008873,0.23642233524033993,0.0014938010722856656,0.11002901185230245,0.00869232409370046,0.061442447927728926,0.0009148767117555838
