Method,raw_imagined_train_mean,raw_imagined_train_std,raw_imagined_test_mean,raw_imagined_test_std,preprocessed_imagined_train_mean,preprocessed_imagined_train_std,preprocessed_imagined_test_mean,preprocessed_imagined_test_std,features_imagined_train_mean,features_imagined_train_std,features_imagined_test_mean,features_imagined_test_std,raw_inner_train_mean,raw_inner_train_std,raw_inner_test_mean,raw_inner_test_std,preprocessed_inner_train_mean,preprocessed_inner_train_std,preprocessed_inner_test_mean,preprocessed_inner_test_std,features_inner_train_mean,features_inner_train_std,features_inner_test_mean,features_inner_test_std
"KNeighborsClassifier(n_jobs=-2, n_neighbors=139)",0.8197550455729168,0.0004948073936773807,0.8112508138020834,0.0010194799833371407,0.43390023555695273,0.0015425289456714201,0.40697318826822526,0.0008865668879501175,0.10721182070887474,0.0043186721002319165,0.06457410003351126,0.003819669962602178,0.7134765625,0.0004076429596841405,0.6982828776041666,0.0013749522769237303,0.3199999194206979,0.0009665621180152236,0.2847691346270232,0.0018928834334013768,0.11787081768390874,0.00570954968520347,0.07523634887595636,0.002693157130354156
