Method,raw_imagined_train_mean,raw_imagined_train_std,raw_imagined_test_mean,raw_imagined_test_std,preprocessed_imagined_train_mean,preprocessed_imagined_train_std,preprocessed_imagined_test_mean,preprocessed_imagined_test_std,features_imagined_train_mean,features_imagined_train_std,features_imagined_test_mean,features_imagined_test_std,raw_inner_train_mean,raw_inner_train_std,raw_inner_test_mean,raw_inner_test_std,preprocessed_inner_train_mean,preprocessed_inner_train_std,preprocessed_inner_test_mean,preprocessed_inner_test_std,features_inner_train_mean,features_inner_train_std,features_inner_test_mean,features_inner_test_std
"KNeighborsClassifier(n_jobs=-2, n_neighbors=139)",0.6999369303385418,0.0007654553785590456,0.6901936848958332,0.0016720315893566876,0.4521097707248005,0.000969740333831663,0.4267807004457492,0.0009769838215758523,0.119437233724009,0.0035679896649937577,0.075859375368742,0.0038116852272646337,0.795928955078125,0.0008968776485745219,0.7863647460937501,0.0013146241574162804,0.48855941903243943,0.0007503741779060103,0.4624374804641504,0.0014446028521820915,0.10313177110226178,0.00893027293438879,0.06269794070864543,0.0032356452012389817
