Method,raw_imagined_train_mean,raw_imagined_train_std,raw_imagined_test_mean,raw_imagined_test_std,preprocessed_imagined_train_mean,preprocessed_imagined_train_std,preprocessed_imagined_test_mean,preprocessed_imagined_test_std,features_imagined_train_mean,features_imagined_train_std,features_imagined_test_mean,features_imagined_test_std,raw_inner_train_mean,raw_inner_train_std,raw_inner_test_mean,raw_inner_test_std,preprocessed_inner_train_mean,preprocessed_inner_train_std,preprocessed_inner_test_mean,preprocessed_inner_test_std,features_inner_train_mean,features_inner_train_std,features_inner_test_mean,features_inner_test_std
"KNeighborsClassifier(n_jobs=-2, n_neighbors=139)",0.69417724609375,0.00022514169611098964,0.6766764322916666,0.00032775114852867594,0.4138705566946803,0.00030102324071829104,0.38023976781964475,0.0020930502016650063,0.10093819921393322,0.008875150285183772,0.06770929206254808,0.0066675569361247,0.6660441080729167,0.00047842461721821005,0.64605712890625,0.0015427614225653717,0.3509259692097815,0.0009556657327881915,0.312847769630377,0.0018571066324903666,0.0990593841140952,0.0008656882810372689,0.053292364621535006,0.0017968829279125544
